sectorCode,sector,unit,ISO,country,variable,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,ABW,ARUBA,KYOTOGHGAR4,1.7053,1.749,1.5329,1.6681,1.6907,1.7488,1.7642,1.8211,1.8756,1.8881,2.4681,2.499,2.5289,2.6556,2.7111,2.8145,2.8117,2.9208,2.7569,2.7285,2.6095,2.6039,1.4532,0.9682,0.9808,1.0123,1.0296,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,AFG,AFGHANISTAN,KYOTOGHGAR4,12.8333,13.0359,12.0528,12.2021,12.2452,12.8268,13.9125,14.8752,15.6794,16.5714,14.8423,13.2886,15.9716,16.7118,16.3807,17.1945,17.7479,18.4566,21.7499,25.0143,28.8518,32.8446,32.5047,31.0286,32.4054,32.54,34.542,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,AGO,ANGOLA,KYOTOGHGAR4,68.7644,70.9554,73.3014,72.6589,66.3773,77.7669,82.0358,77.2681,79.9588,75.8672,70.5521,69.6525,71.3805,71.0998,81.762,82.4403,80.2985,84.8736,84.529,86.6369,92.5431,94.9109,95.3237,92.2016,92.6928,97.0627,98.2048,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,AIA,ANGUILLA,KYOTOGHGAR4,0.054408,0.054509,0.058189,0.069351,0.069661,0.069829,0.073576,0.073554,0.080936,0.084633,0.092164,0.099498,0.099597,0.10703,0.12616,0.13366,0.14845,0.15581,0.15577,0.15207,0.15586,0.14861,0.14865,0.14173,0.1492,0.15425,0.15696,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,ALB,ALBANIA,KYOTOGHGAR4,6.7836,8.0887,5.8009,5.8949,6.4486,6.3927,6.4484,6.5233,7.323,7.7672,7.0292,7.4093,7.7163,8.0186,8.3059,8.1098,8.0436,8.2704,8.1824,8.6564,8.9319,9.6453,9.2923,9.4837,10.2982,10.012,9.942,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,AND,ANDORRA,KYOTOGHGAR4,0.47571,0.48446,0.49387,0.50427,0.50858,0.5363,0.56739,0.57745,0.59114,0.60899,0.62122,0.62006,0.62549,0.62735,0.65217,0.66589,0.63477,0.6297,0.62736,0.60489,0.60827,0.58139,0.57682,0.56473,0.54172,0.55979,0.55419,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,ANNEXI,Annex I,KYOTOGHGAR4,19808.4385,19360.5818,18718.1838,18420.3374,18144.0049,18234.1142,18482.3371,18349.0955,18281.9207,18239.2994,18454.9018,18438.8826,18443.8709,18709.4058,18925.2959,18945.6706,18945.8396,19101.6934,18688.83,17562.6483,18109.5068,17959.5294,17761.0823,17764.8466,17557.0646,17403.0245,17288.1824,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,ANT,NETHERLANDS ANTILLES,KYOTOGHGAR4,5.6017,4.5335,3.7773,5.7309,5.5054,5.4514,5.1145,5.3662,0.54039,2.3595,5.8629,5.9758,5.7525,5.7515,6.0379,5.9941,6.2329,6.9968,6.7379,6.871,4.7683,6.0712,7.2597,6.4981,7.1833,7.4206,7.5445,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,AOSIS,AOSIS,KYOTOGHGAR4,165.9959,164.5787,171.6039,172.1003,181.7933,173.9044,188.1806,195.9198,192.5372,203.5129,220.3223,228.079,224.689,220.4334,222.9591,237.9433,253.5471,251.6793,267.8449,280.0566,290.5044,290.7326,290.9427,328.4751,333.9544,344.4686,352.4889,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,ARE,UNITED ARAB EMIRATES,KYOTOGHGAR4,60.1766,66.0984,67.6205,74.8892,81.5575,83.0098,75.8372,79.031,101.0941,100.9369,135.6631,132.6479,123.631,154.4614,169.2314,181.1005,193.6888,209.5827,237.5411,250.9296,245.3538,254.0999,268.6406,264.4605,314.9715,337.1973,346.6998,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,ARG,ARGENTINA,KYOTOGHGAR4,242.6214,252.1812,257.5472,261.2332,266.4726,260.4437,272.5196,274.181,278.6751,280.7198,296.6807,293.3297,286.7622,304.7185,316.9441,326.4309,341.0986,355.5105,351.8678,341.3198,315.586,325.4394,327.249,337.19,328.7044,331.5493,334.3833,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,ARM,ARMENIA,KYOTOGHGAR4,25.9566,24.4069,28.6513,13.2765,13.2093,13.9821,10.5443,10.8667,9.4597,7.469,6.072,6.155,5.9823,6.5112,6.9554,7.819,8.0107,8.8988,9.5994,8.4708,8.5031,9.3406,10.3798,10.2118,10.3535,11.28,11.5285,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,ATA,ANTARCTICA,KYOTOGHGAR4,0.011,0.014667,0.014667,0.014667,0.014667,0.0036667,0.0036667,0.0036667,0.0036667,0.0036667,0.0036667,0.0036667,0.0036667,0.0036667,0.0073334,0.0073334,0.0073334,0.011,0.005308,0.005177,0.0050461,0.0049151,0.0047842,0.0046532,0.0045223,0.0043913,0.0042604,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,ATG,ANTIGUA AND BARBUDA,KYOTOGHGAR4,0.39326,0.38079,0.37831,0.38698,0.38593,0.39646,0.41559,0.4315,0.44368,0.45806,0.47713,0.48354,0.50722,0.54326,0.56439,0.57422,0.59053,0.61717,0.62929,0.65932,0.65377,0.64925,0.66187,0.66316,0.67818,0.69738,0.70686,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,AUS,AUSTRALIA,KYOTOGHGAR4,422.9553,424.1402,428.9782,429.2002,429.3915,438.8803,445.916,457.8775,471.7801,477.4452,488.2092,495.621,499.5507,501.768,519.2228,525.3236,529.9384,537.581,540.9044,545.0609,542.2427,543.5356,546.7518,536.4226,530.4494,540.6898,552.3117,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,AUT,AUSTRIA,KYOTOGHGAR4,79.5387,83.248,76.4669,76.4976,77.0104,80.334,83.6731,83.3785,82.7511,80.7654,81.0453,85.1623,86.8672,92.4549,92.1985,93.3694,90.4895,87.6987,87.462,80.59,85.4205,83.0111,80.5351,80.6654,76.9095,79.3053,80.102,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,AZE,AZERBAIJAN,KYOTOGHGAR4,77.927,70.6906,62.2815,53.3969,47.3562,49.9077,42.6202,41.5761,41.0881,41.5677,42.9841,43.8147,44.4064,46.5575,48.9109,52.6816,57.2681,51.2522,61.6405,55.8762,55.8673,56.8348,59.8562,60.9145,63.8051,68.0126,68.7785,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,BASIC,BASIC countries,KYOTOGHGAR4,5728.1874,5952.9792,6120.8206,6364.2887,6712.6145,7168.279,7449.959,7521.2863,7416.6602,7591.4515,7782.2602,7897.5372,8346.6898,9216.8603,10161.0005,10988.0393,11828.4793,12484.9618,13255.8587,13867.7064,14781.0386,15969.8035,16484.3521,16581.3361,16933.7499,16983.2027,17142.0724,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,BDI,BURUNDI,KYOTOGHGAR4,3.1483,3.2237,3.267,3.2827,3.2401,3.2785,3.3195,3.4257,3.3805,3.1558,3.2309,3.6232,3.6687,3.7294,4.0523,4.1616,4.3919,4.5126,4.713,4.9262,5.2385,5.4904,5.622,6.1769,6.4076,6.5114,6.2654,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,BEL,BELGIUM,KYOTOGHGAR4,149.2137,151.7496,150.3899,149.4452,154.1107,156.3119,160.04,151.5159,156.6044,149.9134,150.8833,149.3312,148.8654,149.2473,150.6353,146.7063,144.2636,140.699,140.6724,127.4811,134.224,123.4666,120.6786,121.1644,115.502,119.0964,119.2566,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,BEN,BENIN,KYOTOGHGAR4,6.0694,6.3686,6.5455,6.8513,7.3044,7.1675,7.35,7.5367,7.824,8.1493,8.5694,8.6809,9.8013,9.6359,9.6606,10.6626,11.4848,12.3577,12.0825,12.5828,12.9939,13.3238,13.5209,14.3054,14.8642,15.3762,15.8192,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,BFA,BURKINA FASO,KYOTOGHGAR4,13.7081,14.2229,14.5918,14.8675,15.25,15.5715,15.9174,16.7072,16.9664,16.9517,18.1595,18.2168,18.7874,22.1009,22.925,24.1498,24.4289,25.5452,26.7406,27.4998,28.5333,29.0751,29.5787,31.1772,31.4417,32.4542,33.1997,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,BGD,BANGLADESH,KYOTOGHGAR4,49.5193,49.9067,51.9298,51.6404,53.5831,60.6556,64.4888,67.7526,69.0598,73.9665,78.5267,85.3755,88.5526,92.1335,95.3499,99.363,104.424,106.359,111.1404,114.3483,120.2557,124.1239,128.4398,130.6183,135.4751,149.2085,151.9819,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,BGR,"BULGARIA, THE REPUBLIC OF",KYOTOGHGAR4,104.5304,82.8416,78.4081,78.2954,74.273,75.3817,75.9822,72.561,68.0902,61.7062,60.665,63.5972,60.4734,65.1632,64.0125,64.5812,64.9914,69.2183,67.3206,58.3296,60.9795,66.3545,61.4259,55.8944,58.8964,62.052,59.3665,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,BHR,BAHRAIN,KYOTOGHGAR4,19.0705,15.7501,15.1484,19.4345,19.3628,19.4466,20.274,22.2739,23.3671,23.1515,23.7094,19.203,21.1634,21.7477,23.4338,26.0841,26.2761,34.3304,37.5485,36.0743,37.1641,36.6425,34.5484,39.9505,40.2261,33.3651,32.731,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,BHS,BAHAMAS,KYOTOGHGAR4,2.4853,2.3235,2.3358,2.2488,2.25,2.2675,2.2806,1.9796,2.3162,2.3133,2.3037,2.2108,2.2227,2.1807,2.4163,2.4299,2.3641,2.4036,2.2273,2.3642,2.382,2.6431,2.7474,3.5895,3.2034,3.3008,3.3548,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,BIH,BOSNIA AND HERZEGOVINA,KYOTOGHGAR4,35.7403,33.5313,16.44,11.6271,11.5189,10.4323,12.0609,15.0857,19.4485,19.8445,21.0736,21.1825,21.7016,21.5634,23.0862,23.2943,24.527,24.2483,26.038,26.6155,26.9242,28.9354,27.2894,26.7996,28.5915,27.3123,28.2648,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,BLR,BELARUS,KYOTOGHGAR4,140.6277,132.2861,122.5012,108.7953,92.8251,84.5006,86.5307,90.2136,87.0744,83.5708,81.9948,82.0484,80.7997,82.9847,89.7615,91.6181,97.5779,95.3802,99.4274,95.5287,99.9684,97.4685,98.5056,100.9089,100.4303,95.9982,97.6896,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,BLZ,BELIZE,KYOTOGHGAR4,0.60078,0.64299,0.66505,0.66711,0.66326,0.63607,0.57169,0.66842,0.66776,0.66472,0.70989,0.77465,0.81956,0.88876,0.72626,0.7728,0.7975,0.85354,0.81446,1.012,0.94141,1.0482,0.93345,1.0064,0.95538,1.1512,1.2098,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,BOL,"BOLIVIA, THE PLURINATIONAL STATE OF",KYOTOGHGAR4,17.33,18.2543,19.6533,21.6152,23.1587,27.9218,38.9719,51.0299,55.8219,53.3519,49.8894,39.7865,36.0438,40.4026,51.6954,57.2894,61.7378,61.5975,64.5949,67.4576,72.2264,74.632,79.9905,82.1742,85.155,86.1707,88.7418,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,BRA,BRAZIL,KYOTOGHGAR4,606.0169,630.39,640.058,654.1304,674.1776,700.4593,707.3428,734.641,753.1453,772.7011,803.384,820.8255,838.6035,866.2354,900.4217,916.3654,922.4949,926.969,955.77,941.6606,1003.3648,1007.3561,1036.4115,1050.2145,1081.3258,1074.2409,1048.0796,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,BRB,BARBADOS,KYOTOGHGAR4,1.2694,1.4034,1.1774,1.3113,0.94748,1.0301,1.0519,1.0916,1.328,1.3975,1.3773,1.4008,1.3882,1.4276,1.4611,1.5069,1.5188,1.5241,1.7816,1.7828,1.6418,1.7092,1.6573,1.632,1.4502,1.4949,1.5186,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,BRN,BRUNEI DARUSSALAM,KYOTOGHGAR4,10.024,10.021,9.9781,9.2553,9.1385,9.363,9.4424,9.6818,9.858,8.8023,9.8673,10.0029,9.6076,10.2261,10.3736,10.2909,10.9611,14.3859,16.0832,13.9661,14.0474,15.7588,15.6334,14.2702,15.6811,16.1485,17.8499,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,BTN,BHUTAN,KYOTOGHGAR4,0.99449,1.0527,1.0728,1.0494,1.0659,1.2574,1.3545,1.438,1.4399,1.4744,1.4585,1.4042,1.457,1.4222,1.3628,1.5286,1.5141,1.5505,1.5269,1.7613,1.8778,2.0816,2.1585,2.2611,2.3247,2.2816,2.333,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,BWA,BOTSWANA,KYOTOGHGAR4,12.8516,12.2578,12.1703,12.2906,12.5612,13.4058,14.9579,14.5154,14.1525,13.878,14.1144,14.9488,14.1231,9.3109,9.8776,10.4361,13.1888,11.0168,17.9875,10.7847,20.7916,23.1376,13.043,12.9033,13.5644,16.504,16.8743,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,CAF,CENTRAL AFRICAN REPUBLIC,KYOTOGHGAR4,19.3381,19.7795,19.9187,20.0153,20.2575,21.8197,23.5159,25.0421,28.5527,26.9794,31.8522,30.7804,28.3426,38.4104,38.5029,38.5512,14.7199,14.8228,15.0164,8.923,9.2503,9.9474,9.4739,9.8438,9.7648,10.3205,10.6393,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,CAN,CANADA,KYOTOGHGAR4,607.2382,599.5019,616.5317,617.994,639.3898,655.6197,676.5647,692.1968,700.0945,713.133,735.7543,724.6769,728.9142,746.3096,747.5903,736.1098,726.8984,749.3574,728.9036,685.4926,698.6031,703.3586,710.5614,720.1002,720.3796,718.0382,708.3814,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,CHE,SWITZERLAND,KYOTOGHGAR4,53.2251,55.1086,54.874,52.2328,51.2463,52.1169,52.8387,51.6283,53.2666,52.9837,52.2232,53.8129,52.2284,53.4084,54.047,54.6543,54.332,52.4085,53.9282,52.5798,54.1594,50.0975,51.4453,52.2877,48.3627,47.8167,48.2023,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,CHL,CHILE,KYOTOGHGAR4,52.4822,50.4207,52.7057,55.6618,58.281,61.8893,68.1426,75.4523,75.962,80.0393,77.4776,72.1333,73.7979,74.0786,79.1538,80.3642,83.077,90.7466,93.1569,88.9262,94.0522,101.0538,102.7175,101.6163,101.8027,104.6219,110.4357,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,CHN,CHINA,KYOTOGHGAR4,3598.8003,3739.2419,3868.9556,4050.0443,4304.8053,4653.7497,4846.1424,4822.7455,4681.184,4767.4076,4893.6293,4998.9513,5422.2142,6195.787,7021.599,7779.5376,8528.915,9058.5929,9655.6186,10132.0749,11000.6016,12050.703,12400.5215,12476.7519,12601.092,12610.3507,12689.3856,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,CIV,COTE D'IVOIRE,KYOTOGHGAR4,14.0465,13.8548,13.6586,15.0523,14.7399,17.4594,19.2562,19.4388,18.7947,18.2717,19.1119,20.2801,21.5986,18.3015,20.1489,21.8388,21.1608,20.7512,20.9212,19.5257,20.9258,22.3608,24.8565,26.4451,26.4913,26.9991,27.3152,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,CMR,CAMEROON,KYOTOGHGAR4,27.2738,26.6348,29.4192,30.943,56.3293,54.677,50.7373,47.4267,46.6149,44.8882,44.1241,42.6632,40.5607,41.5471,41.2427,43.0561,42.6446,44.1576,43.5114,44.824,42.2933,39.9738,40.4184,41.648,41.0268,43.5188,43.108,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,COD,"CONGO, DEMOCRATIC REPUBLIC OF THE",KYOTOGHGAR4,34.268,33.3398,33.6969,33.7535,38.3724,38.4717,38.8157,38.179,38.2889,35.5828,35.8778,38.5105,37.4453,40.6933,42.3406,42.3257,44.5916,41.4731,44.0043,44.1967,45.7999,45.7685,44.4228,47.9785,49.7677,49.3573,50.0109,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,COG,"CONGO, REPUBLIC OF THE",KYOTOGHGAR4,10.5223,10.365,10.6852,10.8031,11.1449,11.6638,13.3692,13.9854,13.3766,12.6463,12.0487,11.0247,8.1656,9.7925,9.8394,11.6058,12.6784,11.1223,11.0855,12.3952,13.1121,12.0719,12.9351,13.2102,12.9085,12.4704,12.5029,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,COK,COOK ISLANDS,KYOTOGHGAR4,0.047811,0.047916,0.048621,0.055636,0.057326,0.058575,0.069301,0.070527,0.071918,0.06746,0.066526,0.049363,0.045263,0.048847,0.071573,0.079057,0.082877,0.082823,0.086651,0.086652,0.086562,0.086566,0.08662,0.086473,0.086465,0.091217,0.10551,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,COL,COLOMBIA,KYOTOGHGAR4,128.0691,129.1122,136.1712,141.3281,146.879,143.4812,147.0705,154.7896,160.2839,148.8964,155.8507,156.5969,158.8563,163.6652,162.6689,171.8636,176.3518,178.5117,183.6728,190.8319,197.4572,194.5321,195.906,203.7778,199.287,204.0154,205.6691,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,COM,COMOROS,KYOTOGHGAR4,0.33719,0.34524,0.35121,0.3617,0.36583,0.37477,0.38441,0.39406,0.41033,0.42462,0.41908,0.44334,0.44656,0.46184,0.49865,0.50207,0.5458,0.48534,0.51838,0.55128,0.59797,0.59341,0.61093,0.66073,0.65547,0.68159,0.70187,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,CPV,CAPE VERDE,KYOTOGHGAR4,0.25614,0.26959,0.30546,0.31254,0.30191,0.33589,0.32724,0.34741,0.37555,0.41045,0.44379,0.46814,0.51159,0.54785,0.58865,0.70251,0.73456,0.7704,0.73815,0.80751,0.84929,0.8702,0.76449,0.76701,0.77541,0.96444,0.97437,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,CRI,COSTA RICA,KYOTOGHGAR4,7.0106,7.9568,9.0534,9.8256,11.391,11.0281,11.7656,12.1714,12.5904,12.3593,11.9808,11.8501,12.0426,12.662,12.8313,13.0577,13.1351,14.2312,14.5573,14.5435,14.5247,15.0069,14.8677,14.8685,14.8353,16.3643,17.1126,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,CUB,CUBA,KYOTOGHGAR4,51.1446,46.513,47.6466,44.1365,46.7418,40.0378,41.4103,41.2341,39.9101,40.2727,40.7967,39.6682,39.4702,38.8374,38.2513,38.6477,40.5688,40.1944,43.7872,43.3363,50.4621,48.3204,48.5002,47.9388,48.1806,49.002,49.6954,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,CYP,CYPRUS,KYOTOGHGAR4,5.7642,6.2729,6.6537,6.9426,7.203,7.1316,7.4749,7.5583,7.8842,8.1509,8.4368,8.36,8.5963,8.9834,9.2302,9.3645,9.592,9.9221,10.0932,9.9066,9.5896,9.3243,8.791,8.0582,8.4507,8.5096,8.9574,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,CZE,CZECH REPUBLIC,KYOTOGHGAR4,198.7961,180.0177,173.4598,165.523,157.9154,158.2736,160.6962,156.4595,149.9965,140.4625,150.1605,150.1143,146.4444,149.5011,150.3567,148.1529,149.5654,151.3351,146.6503,138.1714,140.6017,138.5664,134.4566,129.5382,127.609,128.648,130.5982,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,DEU,GERMANY,KYOTOGHGAR4,1259.9394,1212.9935,1162.3851,1153.0909,1133.2194,1130.3331,1149.596,1114.7411,1089.1377,1055.6271,1055.0751,1069.4461,1047.1402,1044.1514,1027.7348,1001.8425,1010.1769,983.055,984.0108,915.9197,953.28,930.6559,934.5142,951.0387,911.6,915.4795,918.0159,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,DJI,DJIBOUTI,KYOTOGHGAR4,1.1523,1.1698,1.1568,1.1709,1.145,1.1948,1.2295,1.2685,1.2495,1.2779,1.3151,1.3967,1.4029,1.4402,1.4599,1.478,1.4713,1.5686,1.6333,1.6057,1.6702,1.6337,1.7389,1.792,1.9013,1.9474,1.982,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,DMA,DOMINICA,KYOTOGHGAR4,0.11636,0.11707,0.11633,0.12089,0.12534,0.14475,0.13898,0.1514,0.15295,0.16324,0.19262,0.20254,0.19521,0.19548,0.18655,0.20122,0.19511,0.24147,0.21394,0.21292,0.22071,0.21277,0.22043,0.21861,0.22135,0.22793,0.23075,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,DNK,DENMARK,KYOTOGHGAR4,71.0156,81.6816,75.6537,77.839,81.728,78.7853,91.9884,82.4922,78.461,75.9913,71.7014,73.4227,72.9715,78.0475,71.9317,68.1456,75.2907,70.6984,67.0227,64.1531,64.7617,59.6958,55.085,56.4968,52.3565,49.8381,51.8324,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,DOM,DOMINICAN REPUBLIC,KYOTOGHGAR4,13.8265,16.002,17.9042,20.0372,21.9288,24.9152,25.2961,24.9603,24.6632,25.2805,27.2353,27.261,28.7742,28.3512,26.1229,25.9321,26.861,28.2098,27.7014,27.1675,27.491,27.9364,28.4836,28.3536,28.8326,29.5266,30.2109,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,DZA,ALGERIA,KYOTOGHGAR4,162.9954,166.6051,199.185,196.2553,194.3488,206.7777,204.9031,182.6171,195.7048,178.9669,174.9347,163.6299,166.1776,176.7192,170.4166,190.3968,187.2142,192.6877,195.5324,200.7354,200.4152,200.6697,210.9044,214.9303,225.9983,231.3967,230.3084,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,EARTH,EARTH                       (Whole Table),KYOTOGHGAR4,32457.5087,32840.5855,32023.1612,32156.5816,32344.513,33013.9496,33798.0296,33885.6361,33764.8076,34051.0665,34833.554,35109.648,35717.2214,37270.565,38825.8699,40001.9085,41118.9388,42129.5061,42883.4128,42412.5341,44354.6745,45578.3978,46207.7135,46294.964,46731.4561,46919.9938,47218.7687,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,ECU,ECUADOR,KYOTOGHGAR4,46.4066,43.9932,50.4337,54.0499,42.8166,51.9352,54.1861,47.7129,49.0624,46.8212,43.2792,47.9855,49.2009,51.488,54.6757,55.5919,54.3726,56.9781,59.4757,63.0941,64.6459,66.185,65.3104,68.0129,70.1167,67.8447,65.5707,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,EGY,EGYPT,KYOTOGHGAR4,125.9886,128.6289,132.2395,145.0246,136.928,148.4163,155.5259,159.3494,169.5163,174.5895,187.7432,181.5035,189.0144,216.2491,223.6685,247.3382,257.4108,268.6521,283.5597,286.1024,287.1991,305.0176,303.7578,296.5989,286.4596,289.8074,299.8742,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,ERI,ERITREA,KYOTOGHGAR4,5.2933,5.2693,5.3968,4.6904,4.7526,4.8836,5.3885,5.7686,5.5063,5.662,5.8407,5.6967,5.6121,5.879,5.9668,6.0551,5.7356,6.1227,5.9466,6.0371,5.9234,6.2467,6.3534,6.4308,6.4997,6.5964,6.7012,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,ESP,SPAIN,KYOTOGHGAR4,293.6426,302.3817,310.7485,300.7665,316.6739,332.5575,324.3803,339.1377,350.0861,377.4558,393.0953,389.1852,407.7207,416.5245,431.3334,445.863,438.1217,449.7568,415.5765,375.247,360.6619,360.7627,353.7022,326.107,328.4907,339.8335,328.5589,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,EST,ESTONIA,KYOTOGHGAR4,41.7147,38.4709,28.1556,22.0067,23.0107,21.1991,21.8877,21.492,19.7774,18.2337,18.1043,18.5567,18.0464,19.9146,20.265,20.1503,19.059,23.4136,21.1829,17.7564,21.6759,22.4051,21.2317,22.9715,22.2213,19.2238,20.8262,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,ETH,ETHIOPIA,KYOTOGHGAR4,53.5058,53.4847,55.1697,50.6433,53.4549,53.3908,56.0038,79.8693,80.9284,81.265,79.5901,83.2523,91.7181,91.3491,98.1782,85.3079,89.1459,100.9932,103.313,107.7272,115.259,114.9046,120.0952,122.3156,121.3689,123.5103,126.3395,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,EU28,European Union (28),KYOTOGHGAR4,5726.1961,5624.2628,5448.2527,5348.8427,5316.004,5370.5913,5480.372,5380.895,5332.6531,5222.694,5229.8633,5287.8294,5241.7257,5324.7773,5323.302,5286.0878,5275.4116,5229.4658,5108.9266,4731.3557,4840.84,4683.0106,4619.074,4522.4675,4351.5568,4378.7788,4352.162,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,FIN,FINLAND,KYOTOGHGAR4,72.1486,69.8897,68.5228,70.7706,76.5366,73.5059,78.806,77.348,73.6766,73.0226,71.074,76.4811,78.952,86.5064,82.7211,70.6827,81.9629,80.311,72.2361,68.4766,76.3964,68.588,63.0502,63.8431,59.6762,56.1504,59.522,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,FJI,"FIJI, THE REPUBLIC OF",KYOTOGHGAR4,1.9561,1.8256,1.9052,1.9869,2.0363,2.1226,2.1844,2.1571,2.1021,2.0866,2.0893,2.3454,2.1691,2.2622,2.6147,2.3403,2.4522,2.4102,2.1697,2.0329,2.4532,2.3301,2.31,2.3942,2.5587,2.6713,2.8909,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,FRA,FRANCE,KYOTOGHGAR4,554.3961,581.3622,569.8935,548.3963,541.0895,550.1695,566.486,558.9333,572.5605,564.4099,557.6657,564.5205,558.0722,561.5903,559.2368,561.2899,548.6467,540.3608,534.1283,510.3486,520.1088,493.0379,493.9489,493.3337,464.1284,467.9575,468.4901,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,FSM,"MICRONESIA, FEDERATED STATES OF",KYOTOGHGAR4,0.14773,0.15433,0.16004,0.16098,0.16558,0.17032,0.17027,0.17379,0.18085,0.17329,0.18774,0.23176,0.20609,0.20616,0.20608,0.18412,0.18405,0.20329,0.18122,0.22772,0.17995,0.19076,0.20555,0.2146,0.22189,0.23269,0.26332,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,GAB,GABON,KYOTOGHGAR4,27.4404,21.8026,22.199,22.3552,20.7372,21.6323,22.2708,19.7889,20.7235,18.4211,16.8751,17.1465,16.6094,18.5286,17.083,16.4767,14.1483,12.7745,13.3823,13.2291,13.7491,12.962,13.02,12.4091,11.6987,11.1054,10.6329,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,GBR,UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,KYOTOGHGAR4,814.4174,822.4852,801.1469,782.2457,772.7876,765.8264,787.518,762.0893,758.9943,728.0669,726.3863,728.8953,708.0536,715.2297,712.4642,705.31,698.1786,686.9968,666.2289,609.6224,623.984,576.4164,593.0451,577.9525,537.0765,519.0745,493.9546,
