category,country,scenario,source,unit,variable,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
IPCM0EL,BGD,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,14500.0,14900.0,16700.0,16500.0,18000.0,22700.0,24700.0,26100.0,26000.0,28000.0,30500.0,35300.0,36600.0,38900.0,41100.0,43100.0,47100.0,48200.0,50900.0,53400.0,58300.0,61200.0,65100.0,65300.0,69100.0,81700.0,83700.0
IPCM0EL,BGR,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,78800.0,60300.0,57300.0,58800.0,56900.0,58100.0,58900.0,56100.0,53100.0,47100.0,46100.0,49600.0,46700.0,51100.0,49900.0,51000.0,52000.0,56200.0,54000.0,45800.0,48000.0,53300.0,48600.0,42600.0,45200.0,48100.0,45300.0
IPCM0EL,BHR,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,13600.0,13100.0,12200.0,16300.0,16400.0,16500.0,17200.0,19100.0,20100.0,19900.0,20400.0,15800.0,17600.0,18200.0,19200.0,21300.0,21200.0,29200.0,32100.0,30600.0,31500.0,30900.0,28900.0,33700.0,33800.0,26700.0,25900.0
IPCM0EL,BHS,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,2270.0,2110.0,2130.0,2040.0,2040.0,2030.0,2030.0,1730.0,2050.0,2050.0,2050.0,1960.0,1970.0,1920.0,2130.0,2150.0,2080.0,2110.0,1920.0,2070.0,2090.0,2310.0,2420.0,3260.0,2870.0,2960.0,3010.0
IPCM0EL,BIH,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,26700.0,24700.0,8860.0,5040.0,5400.0,4920.0,6810.0,9330.0,13100.0,13100.0,14300.0,14800.0,15600.0,15500.0,16500.0,16800.0,17900.0,17800.0,19700.0,19800.0,20200.0,22200.0,20500.0,20200.0,22500.0,20900.0,21900.0
IPCM0EL,BLR,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,105000.0,97900.0,91000.0,78500.0,65200.0,58500.0,59700.0,63000.0,59800.0,57400.0,55800.0,56000.0,56100.0,57500.0,63000.0,64400.0,69100.0,66500.0,68700.0,64400.0,68400.0,65400.0,66400.0,68300.0,67900.0,63300.0,65100.0
IPCM0EL,BLZ,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,315.0,363.0,359.0,381.0,378.0,381.0,312.0,393.0,375.0,353.0,401.0,452.0,437.0,438.0,398.0,427.0,449.0,482.0,442.0,592.0,541.0,607.0,482.0,519.0,501.0,625.0,659.0
IPCM0EL,BOL,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,5430.0,5740.0,6410.0,7020.0,8190.0,8780.0,8910.0,9150.0,8970.0,7920.0,7830.0,7050.0,9060.0,9740.0,9770.0,10900.0,13500.0,11100.0,11900.0,12600.0,13700.0,14500.0,16900.0,17000.0,18400.0,16800.0,17100.0
IPCM0EL,BRA,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,225000.0,238000.0,239000.0,250000.0,261000.0,280000.0,301000.0,320000.0,331000.0,342000.0,361000.0,364000.0,363000.0,365000.0,379000.0,385000.0,389000.0,408000.0,428000.0,405000.0,451000.0,456000.0,481000.0,496000.0,518000.0,505000.0,472000.0
IPCM0EL,BRB,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,1070.0,1200.0,976.0,1120.0,755.0,832.0,852.0,894.0,1130.0,1200.0,1180.0,1210.0,1210.0,1260.0,1280.0,1330.0,1350.0,1350.0,1600.0,1600.0,1460.0,1520.0,1460.0,1440.0,1260.0,1300.0,1320.0
