country,unit,variable,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
ESP,Gg / ThousandPers,CO2-total-excl-LU-per-population,6.029598152470067,6.268526414098348,6.427855633702928,6.206066379430069,6.488189156968458,6.7935978136948805,6.498485203099158,6.802626162551369,6.998796455193978,7.548152216037589,7.77435573021724,7.682624871705602,8.0742122522241,8.06500657884156,8.281111582603927,8.491772244674205,8.138528123041667,8.216970674755162,7.413397065068713,6.454934487578899,6.133968872352108,6.160846528452516,6.0396004866168,5.48208596711695,5.567279204232456,5.92702253285855
EST,Gg / ThousandPers,CO2-total-excl-LU-per-population,24.277396083161577,22.54208879257726,16.50436280666224,13.104319116379122,14.206368433586603,13.258675360635971,13.895393782763504,13.620170337255281,12.514665623777866,11.540195855644972,11.435825009005711,11.78390333175496,11.571295088274516,12.965171034642502,13.274028007465724,13.277783023321689,12.525040817551659,15.69856376741722,14.107509673720918,11.603272871548027,14.563449345470541,15.130426535004357,14.264861494987676,15.587638851054814,15.094522812071675,12.848574606502899
ETH,Gg / ThousandPers,CO2-total-excl-LU-per-population,0.05198962636428059,0.04134795704862538,0.04259622603633133,0.047073806273653186,0.04437940035961386,0.041005146058585365,0.04429031265376937,0.049527317513564664,0.05016390778179324,0.051516046072610025,0.054104965526795785,0.06526285153663428,0.06581822436275193,0.07057674322074542,0.07343442135317528,0.08888647571809813,0.08370250258688292,0.1149376912405467,0.10326394364976754,0.10876150233375373,0.1299846401483558,0.11005393686808662,0.10925511667943455,0.11908811302081605,0.12838055002212562,0.13417035207091385
FIN,Gg / ThousandPers,CO2-total-excl-LU-per-population,11.508695970675443,11.117475655617264,10.8822232243294,11.238637884975104,12.261881616143464,11.603817538759973,12.614417929292683,12.306507347217817,11.637719533670188,11.514847777962824,11.121918197424263,12.152726700751987,12.621387343664074,14.023064018443868,13.276906480789975,10.97181991687658,13.074198921094368,12.721748187150883,11.128024538797897,10.556566914596251,12.039251687824814,10.595182031165052,9.53264190889307,9.638348560943058,8.84661237935959,8.17225061228034
FJI,Gg / ThousandPers,CO2-total-excl-LU-per-population,1.1157957146856832,0.9150573848394162,1.0033161815961995,0.9933432755958073,0.9782320512703304,0.9864628922318304,1.0503826758243717,1.005221602805035,0.9608716567851407,0.9733488407849284,1.0342408930713256,1.3018626461218001,1.0923254026340856,1.2857751632322183,1.6496528397246182,1.3263293409603354,1.47447882612148,1.3895344101426428,1.0671852396423744,0.931960979709308,1.4186871329728472,1.245551191000662,1.2019285802590671,1.2958742319955894,1.467589968909671,1.5580357092817458
FRA,Gg / ThousandPers,CO2-total-excl-LU-per-population,7.092592655988979,7.49505981214969,7.269947806296727,6.909710689201213,6.7769532752868615,6.885090467084022,7.11114891568056,6.960115221389098,7.2499461801600456,7.148142746455022,7.0124578998785765,7.093826047901653,6.973839269210719,7.0354965740187,7.013036545130524,7.022254012891552,6.802733900234319,6.6332101105615715,6.497718811362832,6.1256210785556515,6.267181199598774,5.841160501561192,5.8453919290505185,5.819782275374356,5.3278797447066975,5.383417129763361
FSM,Gg / ThousandPers,CO2-total-excl-LU-per-population,0.9207835483904454,0.9554752578467395,0.9762062063049116,0.9525275655704581,0.9711758771226793,0.9855331176317453,0.9783652071180684,1.0138061971207903,1.080951237088638,1.0202567336944424,1.163526695956512,1.57700741846685,1.3366609648261876,1.3387507489514678,1.3417529110408435,1.1394026140344269,1.1449225994474093,1.3228268524334306,1.1198529834032045,1.5486725663716816,1.1002161828289068,1.1694436927359184,1.3139715757031198,1.378951225627278,1.4420996971590636,1.532082770771691
GAB,Gg / ThousandPers,CO2-total-excl-LU-per-population,4.7363402267562265,4.651291167760316,4.9170080702634476,4.84729094603608,4.156185679484406,4.2628139912368335,4.290866916697936,4.201960214440037,4.251962049957993,4.005752960801083,3.817655764416524,3.802706100728931,3.530568776947627,3.4860625262584084,3.430569452538292,3.4779485235110745,2.8861247304207236,2.7598840445798496,2.7141175115252363,2.6721218285884265,2.932551319648094,2.9226310042831862,2.908669485780249,2.9109582445325985,2.7296286798673357,2.6163430777002086
GBR,Gg / ThousandPers,CO2-total-excl-LU-per-population,10.719907170150686,10.812800479223316,10.50534574258167,10.234087758482051,10.136519369374957,9.951995677832755,10.299751129469161,9.820611365450093,9.838596122520448,9.685645811627161,9.753888527608627,9.856407027209077,9.536815249293445,9.7012058800318,9.685371055248563,9.570924982957285,9.440354565244453,9.232323357322176,8.89229387852073,7.987550645017035,8.198165876001745,7.475096879292793,7.704240585223453,7.487495186886488,6.844502109844693,6.559925917181623
GEO,Gg / ThousandPers,CO2-total-excl-LU-per-population,6.524505154174243,5.232142335125605,3.265330158853594,1.9136792327760224,1.2471430243981898,0.8605473120744948,1.4396734367714434,1.6020493119792316,1.3367360346316184,1.0894229808330693,0.828028620565732,0.873257391331893,0.8389406860286105,0.9019275042464843,1.1117657685996316,1.1679360541637032,1.4485583802819442,1.676333294234074,1.6703090924254593,1.5742720566010278,1.6116602913135054,2.2391337285460304,2.427137786202026,2.320862302918256,2.6801284257426587,2.318092968687524
GHA,Gg / ThousandPers,CO2-total-excl-LU-per-population,0.20166444949706938,0.16423403043476006,0.19335412763208965,0.20256117850848543,0.20452935773985018,0.21837100362418302,0.22984348298878923,0.23170217275305116,0.24783087001276413,0.2727625193125605,0.3384592931681596,0.2934875876633265,0.306155399863545,0.3198547331311108,0.2844680989754574,0.30544969134494376,0.364032256423417,0.34316860124478127,0.31074775180010505,0.25602590647499135,0.3382002622051538,0.3471089407779603,0.3851078820857956,0.4554727729573365,0.4413527007799667,0.4096752830321453
GIN,Gg / ThousandPers,CO2-total-excl-LU-per-population,0.17215424888273548,0.16629201285343131,0.1612703248694524,0.15635391602342852,0.16701370612559882,0.16643008608755008,0.16968843236415826,0.1715042046114722,0.17875419381446989,0.18373497143267864,0.18845334973558633,0.19284061923463675,0.1980881755039347,0.2030108332595763,0.20547449381885308,0.20868318328633656,0.211507891369547,0.2139307123981861,0.21311341062633837,0.21598018438645147,0.24365004442212787,0.2528280035559035,0.22958003075663286,0.2002320438014097,0.20668316800232844,0.25885882294660234
GMB,Gg / ThousandPers,CO2-total-excl-LU-per-population,0.1985148471653825,0.19589401922920968,0.1898505488313984,0.19239198776624966,0.18710896396609278,0.1922674712513236,0.18692304606148583,0.18259675633703817,0.1903623258313924,0.1999297318097405,0.2061949402684106,0.20543174117174803,0.22724690376093626,0.2207955433268793,0.21879444262115744,0.21257384690805456,0.21327667417159116,0.23519994594299584,0.23732005851796453,0.23664885701041743,0.259433418688307,0.26168671690822587,0.2558091142401332,0.23664514630048342,0.27113666748007664,0.2700256372655606
GNB,Gg / ThousandPers,CO2-total-excl-LU-per-population,0.17485280752361007,0.17451586310628595,0.17406849830636056,0.17362243459073334,0.16972882004344697,0.1662090787092326,0.1630631718806619,0.1763119772625362,0.14917723338736494,0.16464694289126586,0.12306662730679545,0.12386470502843366,0.12446628316620577,0.1528910794867098,0.15551581262566233,0.16004773912653042,0.15927297902056323,0.16528834170840373,0.15936889915932903,0.16013728312271658,0.15875260302851119,0.15913251478240822,0.15932713890579495,0.1581925607866809,0.16224886194012555,0.18299646545715792
GNQ,Gg / ThousandPers,CO2-total-excl-LU-per-population,0.16493067757458194,0.3336177784233269,0.35592818160246775,0.22098977922271093,0.07759576302500308,0.26343362958062555,0.22709967003753823,0.5416461636762903,0.29999664709629714,0.7983889832490872,0.7487917593839072,5.564569324217444,8.193191247991093,9.372152183020424,7.905443718897321,6.9323678195524465,6.702708979989069,6.451013894398711,5.83820234034762,5.697874076982898,5.509386986070925,7.0100272556296455,5.834816910955494,5.600943394485423,5.586918641714715,6.304295854393738
GRC,Gg / ThousandPers,CO2-total-excl-LU-per-population,8.157261860888047,8.073957840596286,8.142436571041037,7.994760735260643,8.104957894462965,8.072756763019173,8.197842239694614,8.566640480177076,8.948003937847002,8.836577950429682,9.244202112722007,9.38807792784198,9.360959396704889,9.694432380756037,9.760013685313734,10.087420773928159,9.96580757877618,10.104651680794582,9.720090297011808,9.087868150412605,8.509519260213498,8.28167862447096,8.04165347996622,7.22531864715183,6.986410499465322,6.685802920358716
GRD,Gg / ThousandPers,CO2-total-excl-LU-per-population,1.1216933415036925,1.1508076388744894,1.2243050268524045,1.2410355526168557,1.448619284744228,1.516133858660416,1.5476804635104566,1.6811376357271413,1.7570008587588468,1.9321385619368703,1.8894104448971156,1.924417520054198,2.0274240940254655,2.139194139194139,2.0261845386533666,2.1272668991442365,2.256461906468201,2.326569227501786,2.4631963821803136,2.4449643322850347,2.5029376080705408,2.4268379728765166,2.597624216683573,2.898714934519257,2.303497555471982,2.368403808168653
GTM,Gg / ThousandPers,CO2-total-excl-LU-per-population,0.4857611007476079,0.5936770755235272,0.7786955489927223,0.7978917145234001,1.0322152410610899,0.9895768732618154,0.8378203371306382,0.8918374735961919,0.9520814701503147,0.9133059277155241,0.93556265038204,0.9559791717295826,0.9665121557742384,0.8959657382701685,0.937725273845084,0.9773955889526198,0.96290156727532,0.9342870652481269,0.8353344472077909,0.8382107887787045,0.8202090206998202,0.8161125229188813,0.8119936172063019,0.8784183135727683,1.1492405686442335,0.9906211557669319
GUY,Gg / ThousandPers,CO2-total-excl-LU-per-population,1.937283148730878,1.9481679831355831,1.9247888747203044,1.9111222003386936,1.8988793974222713,1.9309304851889748,2.0213661022154956,2.222193002064404,2.3484336739001943,2.2905473216484524,2.2434591219180646,2.7915768820213143,2.2077873714562357,2.221167057033452,2.2217728416873768,1.957530901023509,1.760936818387382,2.1394121162930944,2.1304705526092236,2.1456551154429504,2.3574922711759063,2.4295821652649847,2.6955573762002203,2.6118580995962173,2.685379614431885,2.602424939558681
HND,Gg / ThousandPers,CO2-total-excl-LU-per-population,0.520651710643574,0.5274560481071289,0.5850030374424812,0.5260423371468316,0.5997163503748227,0.681374189860977,0.6799765978981395,0.6949878932777255,0.7558107798642965,0.7503278555205176,0.7724986791652048,0.8546164453005882,0.8844326306392234,0.9624925058513716,1.0216329386674603,1.0253030136585009,0.9229048270309277,1.1287015572967831,1.0873074887795202,0.9657722114229695,0.9603676878128974,1.0584798122515446,1.0404853435000703,1.0325966745535955,1.0613884368370579,1.1382875401371904
HRV,Gg / ThousandPers,CO2-total-excl-LU-per-population,5.024734254367122,3.760501831616493,3.6130358332864976,3.7253580867412377,3.6068514720033185,3.768874425652779,3.9563818734757823,4.214103833312115,4.407932319093337,4.62253106913085,4.561804776435433,4.854721329921417,5.141248991371119,5.468283273478416,5.451741820106206,5.596089772243714,5.6970292394877795,6.051900548934889,5.743920404886652,5.229108674238969,5.059895063783558,4.961316798392719,4.608374300539553,4.581787953918434,4.439190488952171,4.508953696114463
HTI,Gg / ThousandPers,CO2-total-excl-LU-per-population,0.14085038702869349,0.13805688523510606,0.12440816437039519,0.09016420109405428,0.048469617432697266,0.12532280212578165,0.14060542940333207,0.17998136329965503,0.16104652634146005,0.17014901007781877,0.17194591306788937,0.18176448913192159,0.2071369898784717,0.19383834683963286,0.2182214230273825,0.22453948893948703,0.2242424828552806,0.25008138108541383,0.24626407607849496,0.23038972400934954,0.21200811991099258,0.21784014160989187,0.22450703212394346,0.2300662897669582,0.2695681404886996,0.27541622627300877
HUN,Gg / ThousandPers,CO2-total-excl-LU-per-population,7.149980279737679,6.793029888173605,6.100890778320176,6.206809941977428,6.053220844473545,6.009755901493338,6.164721553463378,6.033550030255053,6.011588357946313,6.0683169561946535,5.762616779820393,5.9348607343237525,5.851765246454716,6.132939247616535,6.0009405757600955,6.027879936132233,5.976592640119525,5.865987914668232,5.775081494206753,5.231479408153999,5.278086673435511,5.112038507187768,4.772189261581222,4.470773688724617,4.504075321998077,4.793577219776317
IDN,Gg / ThousandPers,CO2-total-excl-LU-per-population,1.0196386763191798,1.1049964423718708,1.1610190351414151,1.2101874332533824,1.232306400333389,1.2946932620085632,1.365581526064967,1.4199330447335854,1.4874909015139859,1.4716276234111239,1.474895373309468,1.6176665824330119,1.622928371587372,1.6459210037539063,1.7172399112367636,1.7114169107310382,1.7621091553787913,1.7039420734204946,1.7911640277894483,1.738109673199533,1.9297049473301258,2.0552892255703163,2.121476789565317,1.6069371245537718,1.5051084556851937,1.5106786796403389
IND,Gg / ThousandPers,CO2-total-excl-LU-per-population,0.7527580710950232,0.7826092953996789,0.8178617419537245,0.8278702760002732,0.8628702331398634,0.8953830349454619,0.9429016198811805,0.9564817660216246,0.9488431398328974,0.9956123325838473,0.9971027877520132,0.9799549240334043,0.9634732499341591,0.9837297879899495,1.0123113245162443,1.040101894185148,1.0843581416383423,1.1359000683404104,1.2362726684439178,1.3423701671021584,1.3079002877714514,1.379049321866567,1.4805245482956815,1.4547590956597078,1.584407214529774,1.6118510254252465
IRL,Gg / ThousandPers,CO2-total-excl-LU-per-population,9.245621707823224,9.422949215336759,9.335132366603744,9.374137641738765,9.622810638251526,9.83145490470472,10.190635539664806,10.451279796921936,10.851683877383971,11.196883630656698,11.769975701365837,12.201694782151147,11.593727617315446,11.285212889244155,11.359373020738243,11.606994294058572,11.339949853254543,11.004819610770443,10.713675572530136,9.413178099080923,9.293423195692693,8.321574819429332,8.336687603153148,8.116246868036447,8.0019682708088,8.361511769838431
IRN,Gg / ThousandPers,CO2-total-excl-LU-per-population,3.788270536227916,4.008673794065434,3.9820985446494004,4.068402181490811,4.487223760519547,4.556286681822153,4.562940972317903,4.38522655762729,4.8982302678393,5.948112173710697,5.715853664105651,6.021186169502292,5.986761754683096,6.161652135412827,6.507021981668297,6.7592695109757965,7.258393763790246,7.357932586427283,7.577677162454224,7.68107889031209,7.831829065610089,7.9479060327547515,8.135656287304501,8.135815533632531,8.429929785954263,8.253477577575852
IRQ,Gg / ThousandPers,CO2-total-excl-LU-per-population,2.741999329669892,2.541421406960987,3.2343371534810004,3.4189082563320676,3.6892952114325905,3.721227231050158,3.3819611373808742,3.221863519350777,3.3032525546129494,3.1864456208795846,3.093516756952234,3.5420271833886434,3.5486161820346274,3.57036582319408,4.331865097057148,4.220904987206585,3.5742766458352526,2.190878878106579,3.1911878422132456,3.4788831126048896,3.6407726356668095,4.223524952033837,4.637458872680733,4.840164630526476,4.770599850083185,4.679411963495381
ISL,Gg / ThousandPers,CO2-total-excl-LU-per-population,8.78283269879981,8.229046983200321,8.725701611756248,9.251644736842104,8.938741334701175,9.229194145626968,9.328151027207108,9.60731035646055,9.589678019295595,10.256594810522905,10.483712803323408,10.144676519138798,10.479131108299542,10.34894704673001,10.649115092887763,10.068513351797924,10.509528639299631,11.46788990825688,12.223208656605035,11.80058591649108,11.300916560525462,10.790988751399118,10.721109834544706,10.64125811472377,10.534039256041089,10.71937936610314
ISR,Gg / ThousandPers,CO2-total-excl-LU-per-population,8.154694782217431,7.968645748038313,8.92103696969218,9.042189533114263,9.349463189827784,9.524311273241054,9.6572989045161,9.90847270304556,10.025653879043434,9.606620760823995,10.293093766425924,10.653345362531875,9.856898667074834,10.236995904729161,10.063648324495308,9.904633823870167,9.84425208923896,9.996121447097476,9.693676989211557,9.067274637291815,9.103201350828897,9.182464689789917,9.702426450866692,8.71999544821352,8.361320882184833,8.456767627493523
ITA,Gg / ThousandPers,CO2-total-excl-LU-per-population,7.7896452683068915,7.786183901335158,7.763746127809761,7.636302717508506,7.51073769120657,7.981808741785221,7.845580797512898,7.939158625106303,8.135976985788146,8.202170168308356,8.290611810672935,8.3469018308877,8.33884599679079,8.53009930669382,8.547782377016558,8.502174762780397,8.3615622099636,8.176889073384983,7.93245514444505,7.042034726855318,7.182343649628735,6.977919936953071,6.6294087200228935,6.150700543004626,5.907460834373796,6.033186356622957
JAM,Gg / ThousandPers,CO2-total-excl-LU-per-population,3.118500545737595,3.1837111841973345,3.139498377925838,3.2264778514148684,3.2749062990813154,3.629642474304811,3.793921372931152,3.9043971630109007,3.7260178289761643,3.795236371116429,3.914389295048599,3.9596400612474136,3.82126000669277,3.944684463952404,3.884524092661291,3.789158125576344,4.166245513587575,3.4840983517368427,3.6557541211459568,2.781659024236809,2.5912161322727094,2.7708144179893712,2.629363264662484,2.8332913131919515,2.6064896000715563,2.681120109306133
JOR,Gg / ThousandPers,CO2-total-excl-LU-per-population,2.9208708014588622,2.6162715572650423,3.074443361949177,2.864350791312711,3.0710064461562716,2.9740401285485105,3.031990896394327,3.062744670358654,3.04388552392981,3.030968320598281,3.213713936348868,3.292588671723518,3.442088190081944,3.5020921758072507,3.7755652283087904,4.025123068137808,3.90952022098226,3.923663907668922,3.621054629849633,3.5331461889813927,3.2440455057439097,3.1419378337236332,3.3531129462314575,3.185370496623032,3.291973283707025,2.4565190666275663
JPN,Gg / ThousandPers,CO2-total-excl-LU-per-population,9.316104675463013,9.364493833300724,9.41428198914779,9.306578452817762,9.757012781543958,9.812031078880453,9.869406357023596,9.77127124585631,9.43935984149427,9.738026817237921,9.87972346246294,9.78676494750031,10.007613839519797,10.07279004118709,9.98333780919645,10.051757434075258,9.810563164166366,10.11631812617525,9.568223565479803,9.022556929009099,9.412542748404762,9.805035506718282,10.122530585304029,10.287350642476222,9.909266000926804,9.533115064589433
KAZ,Gg / ThousandPers,CO2-total-excl-LU-per-population,16.202891152000166,15.59853293983918,14.198070239552388,12.583995113011607,10.605832924464085,10.165291379658292,9.481290600861621,9.04904660271836,8.85999315044353,7.187330990571145,8.899300627872224,8.577144197950913,9.731461317937764,10.832226859655371,11.179054922696835,11.90364584221415,13.192392692791046,13.508945415338523,13.374017009749782,12.97564786019518,14.513101305837631,13.695848836273335,13.828823629842814,13.947603618636023,14.695977116362233,14.873534393470788
KEN,Gg / ThousandPers,CO2-total-excl-LU-per-population,0.24698208615000092,0.2018230410613113,0.2211188268140066,0.24267967440075788,0.24144503004804116,0.2680420453750936,0.3076624214226268,0.25419531055241407,0.28686787077495945,0.27385265622534244,0.2632709965058407,0.2499885370355233,0.2227975550918891,0.19688931293013137,0.2297937521245587,0.26991573081085013,0.29687965982988795,0.2993233009090055,0.30652581192557066,0.36036301130665044,0.3482453945997587,0.3742335361781091,0.339086897180536,0.3524673349224256,0.37154326251921543,0.3768291642231871
KGZ,Gg / ThousandPers,CO2-total-excl-LU-per-population,4.756579744745466,4.0501118758557,3.322714864591511,2.6539751641450184,1.9540581671996622,1.2527137568776066,1.276623872045566,1.4280741527503815,1.1907813468489106,1.0758817550408557,1.0445630088942306,0.9833574806703758,1.021903397267751,1.0494249211285347,1.0877485569963372,1.093514180219018,1.1098692538908819,1.285233114695976,1.430934873650161,1.3312659702766318,1.21165467952287,1.4164817825006752,1.8233469929432895,1.7505869304522599,1.6815116495334888,1.6929788773180214
KHM,Gg / ThousandPers,CO2-total-excl-LU-per-population,0.147102383927861,0.1475184171898366,0.1465467353128991,0.14546147653430508,0.14541399169550387,0.14736860680722816,0.1484480394977429,0.13810345010747282,0.1698606943991411,0.1674571654668655,0.1703373683814675,0.1886720495178663,0.1812464675736219,0.19139315858152461,0.19367120768236268,0.21552047327693075,0.228580096803671,0.25590981679562447,0.27808778482114743,0.32575814352776056,0.3480390306903333,0.354246827908817,0.36475934748274763,0.3681097901760883,0.43088798942294404,0.45238852441109745
KIR,Gg / ThousandPers,CO2-total-excl-LU-per-population,0.19748108048389773,0.19402985074626866,0.22335459883106637,0.25092777242171715,0.24781208018677203,0.2470088768815129,0.2750072870594497,0.21450663474009776,0.24156958920907418,0.23865197791866546,0.2357652299599554,0.20498963404691473,0.31485064630250853,0.3104786545924968,0.33354686222968344,0.34443541835905767,0.6726076808826649,0.7091609473476549,0.6542056074766356,0.4713228860074775,0.7101663874059931,0.6965678030882129,0.6837815275810643,0.671672732298337,0.7505115066360065,0.7864278915014189
KNA,Gg / ThousandPers,CO2-total-excl-LU-per-population,2.620365381789685,2.608928876209982,2.6836875317327915,2.724274721598241,2.8791919382625726,3.007623977058124,3.06642381204897,3.284222049901929,3.407270347722093,3.6141352846689276,3.812756203993477,3.848662752772342,4.26663236208486,4.206654546991924,4.4401826103270725,4.093723642796897,4.125177809388336,4.37900488118434,4.331240562663911,4.4216483905199855,4.295849936825737,4.461023728031381,4.2022399269837045,4.212981248471854,4.298554122704181,4.40244621279104
KOR,Gg / ThousandPers,CO2-total-excl-LU-per-population,6.243719732374603,6.639294790705569,6.977786558539251,7.690476064825346,8.075691087861399,8.609535510923282,9.244414248452834,9.718066973021692,8.192600400425139,8.804037437999588,9.454206944824065,9.724856153868016,10.103159297491715,10.235154540266901,10.309685848820045,10.429391816380619,10.450785746723469,10.80256340345481,11.05264564070145,11.118039803311548,12.108283165520936,12.724984203831811,12.75217986202982,12.876415394117377,12.682204980950893,12.867224357074607
KWT,Gg / ThousandPers,CO2-total-excl-LU-per-population,24.95695639438659,240.21681409625668,11.633505957867927,19.582058108069326,24.400035578377,35.2031569843498,31.806537806268157,33.11347076978326,29.297199394669764,28.6142623703033,27.160914030586994,28.397306285570707,28.267127150295753,28.76745294631274,29.892130172074502,32.679982588245835,32.30612747964251,31.357228739998643,32.461901566164215,32.24617489062374,31.086530959950075,29.80209341687112,31.217273400880448,28.623952134082373,24.481486866977754,25.661912183412035
LAO,Gg / ThousandPers,CO2-total-excl-LU-per-population,0.053540330898031036,0.05639175420135691,0.05974640427704296,0.058183800245713006,0.060754623047097486,0.07460959293871729,0.09783788363545402,0.12221846689392445,0.13493146549355892,0.17839140180154325,0.17788439165789754,0.163078568779633,0.20737554783981074,0.19535254503144997,0.24538339389948638,0.24330790302303118,0.2615672562928295,0.148744820612906,0.15201109020040682,0.1885554635896149,0.2433450725984803,0.23525744980608632,0.23849722431318646,0.21864462810935373,0.2569796196914511,0.26860877312267606
LBN,Gg / ThousandPers,CO2-total-excl-LU-per-population,3.4516998789500324,3.43328990554638,4.039885720846732,4.37802109309879,4.437511766129683,4.879023298654905,4.9170292025946285,5.205857721645051,5.619870062181454,5.322104537537627,4.790802647984803,4.910920368979769,4.655338864670719,5.05205507874722,4.503959990339782,4.2389333740003385,3.6969943435986545,3.4259431009581385,4.305472547504321,5.115754707689601,4.70355932629352,4.51140797773849,4.556175611280114,4.378232263136687,4.408133166312083,3.024876274869994
LBR,Gg / ThousandPers,CO2-total-excl-LU-per-population,0.22934992409042013,0.1470683168734926,0.1448538088888823,0.16297979050597727,0.161956594639038,0.16301081948143267,0.15927498392417963,0.15348940350710566,0.15248551387618176,0.14920362564810324,0.14976484838735846,0.1681637587374947,0.16357244839223956,0.1723234430801548,0.19613312370490746,0.22384192467259287,0.2224632817096081,0.19072387396055487,0.15642945536614458,0.13852712088170413,0.20338768402722812,0.22136683826486728,0.2463193786629545,0.2232699553063476,0.21408706556553034,0.24446503383284948
LBY,Gg / ThousandPers,CO2-total-excl-LU-per-population,8.564999669796723,9.704479882789249,8.299283337533144,8.474774088388738,9.412970496619673,9.699324967396123,9.154301409643272,9.204128217609822,9.161771085835401,8.873445890845618,9.205058263537644,9.226981163356902,9.045656140236616,9.134693458918454,9.220371973645161,9.391149670066815,9.402467255015145,8.709689630210029,9.548860926622785,9.802235007604082,10.374217476017726,6.684426142822936,8.825060202398802,9.457760447516693,9.558183061932512,8.853311691904754
LCA,Gg / ThousandPers,CO2-total-excl-LU-per-population,1.3822050150161016,1.426981363623391,1.6487581469085784,1.790129906314213,2.0379078397488413,2.3802399281847615,2.4563098977208666,2.30332393471268,2.252208143201269,2.3006728017941382,2.344710702202627,2.562096122778675,2.3221897435576446,2.547010989420586,2.5269489864469246,2.5959905689189684,2.635922300749061,2.7975706565922245,2.901548280345113,2.8475868601700363,3.0073009618727546,3.01440471259607,3.0028312408842623,2.988728224980075,3.0041775072128605,3.0924460797038478
LIE,Gg / ThousandPers,CO2-total-excl-LU-per-population,7.479041291265175,7.592414456506802,7.49228735125606,7.6205755539957885,7.080520335913058,7.0379139233937655,6.959297685554669,7.224071863810541,7.448616906196879,7.246818098775958,6.879769272366761,6.741706513023076,6.819918866482451,7.051076600332158,6.995028326974217,6.972340181338231,6.952557344351048,6.058547081139234,6.527672265833826,6.0951741877761005,5.666194483793017,5.239355834987866,5.417977835545218,5.592658956398979,4.686616209227786,4.598561612704863
LKA,Gg / ThousandPers,CO2-total-excl-LU-per-population,0.23889605096172106,0.25428126118716393,0.3072043016268244,0.2978485296322474,0.3199187019721358,0.33703947050057925,0.3984297947106812,0.4248639014792029,0.4361709339889754,0.4777947821060284,0.5590477404408426,0.5657468116994748,0.5928864124075911,0.5880728317273307,0.6504052282669416,0.6350976037460105,0.6253129424375033,0.6360170713039244,0.6317109258716308,0.6774566245942857,0.678273124546343,0.7679048459570573,0.8127472055082717,0.7453513096480173,0.8824856848214985,1.0041498423291642
LSO,Gg / ThousandPers,CO2-total-excl-LU-per-population,0.9227289334126382,0.9421743548705825,0.9597383753188881,0.9645005004816621,0.9698329982213956,0.97651869948148,0.97914532362991,0.9831793479311531,0.9883699976737812,0.9943113502261788,0.9953448896799325,1.0021448019703545,1.0040413980461669,1.0114191305236386,1.0291002664283706,1.0361402646671554,1.0429056470542748,1.0492930640215063,1.0700374513107958,1.104392858787773,1.1222459031898737,1.1336297565215199,1.1531497735807168,1.1523778892687644,1.155754187861319,1.1680067321332908
LTU,Gg / ThousandPers,CO2-total-excl-LU-per-population,9.740170139127509,10.304390617000406,5.802445703749899,4.522363496135695,4.38460193569214,4.218825225376261,4.412076881133377,4.273857622997711,4.52866320331757,3.8819237794183237,3.4267748194874974,3.656131346662571,3.715795090157381,3.7488811932688835,3.963186141388736,4.275993555509573,4.449595616512662,4.907838462177897,4.75949464743499,4.134093585780233,4.449704414779037,4.643036532905005,4.708212637369512,4.43727659313243,4.422917329260199,4.570374559248767
LUX,Gg / ThousandPers,CO2-total-excl-LU-per-population,31.168885594474464,32.35391560028161,31.170636238675094,31.249212469443815,28.824673920876265,22.467285231618845,22.270585194650227,20.406025134889305,18.058722550859137,18.87483710598198,19.995276345267058,20.945120150477738,22.51389370918089,23.47302390671597,26.116652907469582,26.42833117101533,25.560944595041605,23.80340494015445,23.087785118685645,21.358953330686973,22.052062556976033,21.3485760884408,20.285994962311253,18.908762467391565,17.61588737336334,16.40961215087668
LVA,Gg / ThousandPers,CO2-total-excl-LU-per-population,7.581353173959777,6.945618824438915,5.571995911834232,4.762550093895805,4.206599880013618,3.775205074959946,3.84859762185713,3.6685251143153184,3.5465267694885143,3.3345929761761393,3.099620286029101,3.306938593118091,3.356924696847835,3.4782231570730016,3.5236994016732086,3.601270524688686,3.8917447824330416,4.098215252274486,3.9689098988388407,3.6544852046954546,4.257030235297671,3.9426655190722264,3.871515998555925,3.8318606966734357,3.7944075888151776,3.8892677788466994
MAR,Gg / ThousandPers,CO2-total-excl-LU-per-population,0.9244694027959812,0.9630237556647702,0.9848208095273582,1.0481214671398484,1.079984556220846,1.0969435091082504,1.11432367308176,1.1356325892196626,1.1321988369727018,1.164307739441114,1.1819912642873194,1.2918996997858119,1.2943725830472161,1.2531858648542247,1.4281319123365581,1.4743912975528053,1.5095881849910262,1.5756160730901394,1.6330739246042052,1.6036312964683819,1.6815984898813592,1.704260679087623,1.8209751072702838,1.685155632548444,1.6842433094017315,1.6837473158453093
MCO,Gg / ThousandPers,CO2-total-excl-LU-per-population,3.940351234756615,3.9157439913583576,4.085322974918795,3.9816842524387814,3.9767311926907025,3.8773581831807373,3.9396777214454097,3.871876099964801,3.8067442819528594,3.8050314465408803,3.7092450595349415,3.677379480840544,3.6470624291274634,3.4919381775119183,3.3019151107642433,3.2255200781226883,2.9644268774703555,2.9620346899831964,2.817058544612724,2.6632725680188316,2.6203698711381893,2.5202016161292904,2.5540587036497895,2.5150772958310292,2.3497325081296547,2.352050539065967
