country,unit,variable,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
AFG,Gg / ThousandPers,CO2-per-population,0.2089947076988589,0.18316629413874785,0.09512753204635556,0.0854582007047453,0.076054001803902,0.06900770026517086,0.06284055936177334,0.056034279922781496,0.0518977974924617,0.03932244591179527,0.03722549432769065,0.037774611769281256,0.0473159073396208,0.05029297609596524,0.03785400700419367,0.051853156010430945,0.062950282793525,0.08490880493787531,0.1535134183734165,0.24103414575409782,0.29302333316332885,0.4106555142502681,0.3485687409156308,0.3148272477657035,0.338848318671275,0.3497695996507521
AGO,Gg / ThousandPers,CO2-per-population,0.409976107184022,0.3951106333671248,0.3894097512057244,0.4215243304589602,0.2723732400588644,0.7638940769054918,0.7015257299204947,0.4791576051424546,0.4598718885925843,0.5674064434550324,0.574176974481483,0.5570188914193537,0.7056420463414481,0.4790322055219559,0.9753141624733458,0.9461685339941988,1.0660139502731143,1.1667951808215828,1.1397362613525546,1.192928620694686,1.2109992451152762,1.222202884440098,1.2990040304987018,1.2154622179723782,1.244406393262286,0.7143035334154961
ALB,Gg / ThousandPers,CO2-per-population,0.9355608824624694,1.5020923963899715,0.9566168104729174,0.9405618226583224,1.0507563057318756,1.0235823063176273,0.9992794839190383,1.0572119800545807,1.2887598553882567,1.3897911654217392,0.9577286136638085,1.0792952106194962,1.1157318511626533,1.173254302066374,1.2589795099470678,1.2470856679653894,1.227764770746851,1.29964314378716,1.330369083826957,1.458161400239989,1.5167359570144787,1.677680932421577,1.4760076834590221,1.514228610150539,1.787196891236059,1.5495910174347802
AND,Gg / ThousandPers,CO2-per-population,7.136436184850209,6.987700940516313,6.843499524521124,6.790113332567942,6.637203439858321,6.938136256851997,7.349285270354257,7.524056772428374,7.951108478064295,8.280254777070063,8.319314879951063,8.093137910039944,7.865922425730561,7.542838402885955,7.56780861444835,7.493628513827075,6.9143485078588975,6.688194671214156,6.594245239145729,6.27501124766167,6.264135750571351,5.982018125156714,6.065679174097124,6.015744912610784,5.945243174330687,
ARE,Gg / ThousandPers,CO2-per-population,23.492425977354806,24.263639160092303,23.338967593340293,25.052040744675306,26.19503015863882,24.134072737073364,18.90300347721916,18.555486831530253,24.558294237961768,22.455275182536955,31.28442039034208,28.47236587020209,23.57984872400799,29.39657909336674,29.843947953133263,28.605355708690045,26.32566912983362,24.81772620985175,24.94822518035971,24.261735603692635,21.642708148443344,21.216550062121826,22.24605871184309,21.20746418353539,26.348087784772943,28.07423220252074
ARG,Gg / ThousandPers,CO2-per-population,3.0553253113323025,3.283734086467286,3.357584103544804,3.312722434286947,3.414538090402211,3.2290498815052997,3.472645519516522,3.516216693718745,3.6146316980022126,3.6291135456308368,3.669977093945908,3.3625547345851485,3.1407225826135403,3.289011810919723,3.5632493280951154,3.678584872923286,3.8929302616933894,4.178110185221879,4.23451916131064,4.093196746707617,4.196595813655525,4.3690263017543876,4.323375261917556,4.348855810159515,4.327441692085539,4.26092867746647
ARM,Gg / ThousandPers,CO2-per-population,5.935280010966136,5.591610985917985,7.145326056331892,2.8782985211849312,2.9387939067991207,3.2946450828043767,2.253634933235276,2.3746555313196,2.000846660516154,1.4082149758321174,1.003391986155797,1.0260091685228254,0.8800562444934683,1.000727018237753,1.0631164575759877,1.2813378508878297,1.3013351360486733,1.5581018569028346,1.7880352930658616,1.4782329335065207,1.4701226249091601,1.7422566083167195,2.0194856071746563,1.9422783893189894,1.9475469854312475,2.2146420062051115
ATG,Gg / ThousandPers,CO2-per-population,4.22813961856783,3.981755240911049,3.858126178262967,3.874860590809002,3.7368061462095126,3.7354487292682594,3.874226476966203,3.961975327699096,3.9949405768243356,4.032701543424864,4.127584226646248,4.091374019774975,4.289059420861057,4.616635927279392,4.78149042002334,4.806561123995833,4.916889070995891,5.132357929985446,5.190423668331928,5.449824216454195,5.535542620508974,5.35943752024154,5.414509645886936,5.356558717697089,5.431099873577749,5.56428449906428
AUS,Gg / ThousandPers,CO2-per-population,15.198254184170331,15.111272812666419,15.212214973989399,15.265035791703273,15.210199646731928,15.710794804130366,15.87155207634107,16.136379044193536,16.71573789401526,16.963427698054378,17.151095962899504,17.333961023394984,17.406761248195203,17.515382567432194,17.89614610754561,17.88634492689648,17.886995600090717,17.85487178292448,17.758000436031537,17.75607386526728,17.224181629854236,16.815096967726447,16.82598110258288,16.241389202041976,15.846869485012526,16.008702011079535
AUT,Gg / ThousandPers,CO2-per-population,6.693467292443282,7.127509471932601,6.487094194267783,6.4748407455265955,6.404764238615091,6.68325298202618,7.196431268531278,7.033595439541205,7.014009364448673,6.8065123418339795,6.74162093352613,7.248928961484106,7.363777492460427,8.011397466588193,7.9958085898351,8.032809726605805,7.592276638902753,7.158512198886808,7.0756530018218,6.642741645856327,6.979828296223912,6.6549533183984995,6.386814609087028,6.306991714175063,5.826331310912963,6.003232988698597
AZE,Gg / ThousandPers,CO2-per-population,7.6628140890847005,6.99922641559694,6.076071613597177,5.077975947804211,4.4249463377647436,4.694276557966084,3.806224717725155,3.633762651455669,3.567001555963626,3.4516474477364083,3.5579122860128125,3.488962617961399,3.4795152600303374,3.647732384173434,3.811155132714601,4.063895207250457,4.3915577805599995,3.243811769970418,3.8993832173266822,3.271926078673911,3.177430017103873,3.258119962009009,3.3891291200989713,3.335005097869614,3.4407394706795857,3.3376712662064216
BDI,Gg / ThousandPers,CO2-per-population,0.03859353345957789,0.042944413328791085,0.038154866008412794,0.04002496448867328,0.040023114626029976,0.03991910175982857,0.04072097984609457,0.041393322128231935,0.040896476631138996,0.04093047552612384,0.04296401053258812,0.031880026156875046,0.03159501890435298,0.02329891661475946,0.02756719119977289,0.02074552129116891,0.024363747889669482,0.02405670934696362,0.023744974589224112,0.022499623337457482,0.024295848147527128,0.024769149316835902,0.02639567110993797,0.02479118633743138,0.04074085681155786,0.04098332527720121
BEL,Gg / ThousandPers,CO2-per-population,10.293264087980825,10.558352578255073,10.319404419542927,10.278026547747263,10.437263235360582,10.406128620731462,10.873531522220944,10.270165004383404,10.647339693800092,10.043724329995827,10.114731201504604,10.175385857899863,10.13035841690477,10.173689839900675,10.114390898498556,9.860730456364086,9.699077184597074,9.441162627765339,9.369921050529571,8.600138670330166,8.885850553706419,7.972336175074681,7.831425851825453,7.747828276560166,7.201964567582192,7.477006433414777
BEN,Gg / ThousandPers,CO2-per-population,0.11208204244816104,0.12836200181804094,0.1341009785995469,0.1593693898126377,0.18025207289883832,0.17610528928849736,0.1788568552796985,0.17829741569039545,0.17155402444876677,0.21908441322441533,0.21409998410999437,0.2388107619716612,0.2672919378994472,0.29652066901977314,0.3070966156920693,0.28438186094729223,0.38092243104938894,0.4399872214463965,0.43003749834998983,0.44719189205324356,0.48264756976621703,0.48304572910414995,0.4913065465055565,0.5097730999931931,0.5463358943071411,0.5162655806304719
BFA,Gg / ThousandPers,CO2-per-population,0.0661670355601851,0.06928112490447602,0.06787053142195862,0.06563743264050075,0.06570511057406096,0.060654846371779716,0.06680970177132475,0.07388276230771496,0.07694605133650917,0.07480478300364425,0.08528643578680872,0.08137577297565834,0.08053298191668497,0.08376386776024347,0.08364945536914006,0.08270047601201913,0.09761969204675014,0.11436974447343293,0.11436564575813055,0.10897491654998095,0.1070154936006337,0.1193888484846073,0.13879488385161354,0.16224711195747743,0.1506882443892654,0.13638403624303613
BGD,Gg / ThousandPers,CO2-per-population,0.1167733174325744,0.11680584895999385,0.12767265393271604,0.12225676596428629,0.13082891556936138,0.16090054298541825,0.17234321086698984,0.18166457066122027,0.17477545012290233,0.18135360798469247,0.19607657909113987,0.22519304711247334,0.2313312276871972,0.2431322319745342,0.25476356741432155,0.2642383676605815,0.2896098098726044,0.29224029103163957,0.3071116562690218,0.32567940645632704,0.3582012597090452,0.37424002960238634,0.39492174811784303,0.39981902287124743,0.41905763986649397,0.49317346804160866
BGR,Gg / ThousandPers,CO2-per-population,7.962565986655238,6.113912687395416,5.947274644105749,6.156796105919747,5.829136217591508,5.847827591721385,6.030001427904338,5.808766634444451,5.726529462625424,5.132093771534804,4.963873131404975,5.459901499846291,5.212249141440864,5.740733360747044,5.6307004384714245,5.778418725304254,5.94101555169018,6.501960036997738,6.404511332456585,5.700084361248547,5.996280685358676,6.70181790549023,6.128269886817147,5.353598285527353,5.7046763807705325,6.088559137603666
BHR,Gg / ThousandPers,CO2-per-population,25.003478306457957,23.147921100899435,20.646661071676412,27.227985893665387,26.747308893207272,26.077747166484237,26.958463229347398,29.07905131696166,29.819032690132996,28.277655153995397,27.98616941563073,19.926915528514844,21.356243912790347,21.060444760636486,20.84719129286327,21.368290356827956,19.511401127279026,25.774912611462014,26.55685050108112,23.543727621855666,23.129082847246508,21.904622579441416,19.996662095634807,23.262691280519928,22.897387527807975,17.13009027922047
BHS,Gg / ThousandPers,CO2-per-population,7.607203046002122,6.816893641140337,6.725935055272907,6.26924566223517,6.125518766197286,5.996787435302517,5.884633003277071,4.73917134195212,5.791905123077984,5.688553404275612,5.606096210010406,5.1792105827436625,5.110671923973904,4.8139960601242775,5.332903393834916,5.284754091887902,4.972754072000715,4.936785772709214,4.301988092096961,4.621592984196407,4.572765164952111,5.074092664935291,5.29514378868882,7.422330611812109,6.306110647383749,6.462653617276482
BIH,Gg / ThousandPers,CO2-per-population,5.175401295239392,4.895229507345475,1.3894281736403065,0.5406067858627167,0.6153743299257297,0.5515501681707683,1.1480333448136668,1.8201533885633077,2.799637913496521,2.819810391692945,2.973420277558164,3.075875484317808,3.2310973521686885,3.2546165942580623,3.4908749322651254,3.62287222367666,3.889436291033553,3.868574456809751,4.410671806427836,4.590876806756917,4.755400469199513,5.3946132482484455,5.016172358971548,4.826631019869908,5.468308767073042,5.090553883371451
BLR,Gg / ThousandPers,CO2-per-population,9.464760455428221,8.810449486446624,8.189889586198246,7.117291194263816,5.9665665849663165,5.324231920387351,5.460441868452416,5.7777869110491835,5.461942272652384,5.256869150919506,5.154219377871628,5.185880912524622,5.190100428953134,5.318245668863848,5.90064878201722,6.028139145665098,6.527385830016638,6.270405030416708,6.510765218966291,6.082494864403058,6.481530646186437,6.178380947351745,6.260735895132147,6.097752672197687,5.967410558162695,5.555689088879641
BLZ,Gg / ThousandPers,CO2-per-population,1.6635386452823748,1.878342036143696,1.8320579259663332,1.9128005829487493,1.8544780189811279,1.8264134168909418,1.4414346955203206,1.7553676344503308,1.6067117124941375,1.4559085622484584,1.6011968542142612,1.753051171838233,1.6513733476732038,1.6088878980418386,1.4234540311276436,1.4897079536990296,1.5271008815224232,1.5984879711266828,1.427334933777538,1.869849551968757,1.663515832939479,1.8287200174973879,1.4166872091261982,1.4904948268498261,1.407473542340785,1.7228518625726437
BOL,Gg / ThousandPers,CO2-per-population,0.7394719324458113,0.7665332717627877,0.8427154957431651,0.9073630448904119,1.035199338550756,1.08501523911172,1.07937305141094,1.082474521510052,1.0316144991175211,0.8799038753899685,0.8609616485952657,0.755616365803063,0.9730341272652369,1.0226527225716822,0.9991367948739822,1.0925537693707756,1.3464990056374142,1.0591600183192318,1.1146001684400442,1.157935423683448,1.2401391294949247,1.2898945789005196,1.5040525426105897,1.471116502427246,1.5527128497118818,1.37066707196142
