category,country,scenario,source,unit,variable,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
IPCM0EL,BTN,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,994.0,1050.0,1070.0,1050.0,1070.0,1260.0,1350.0,1440.0,1440.0,1470.0,1460.0,1400.0,1460.0,1420.0,1360.0,1530.0,1510.0,1550.0,1530.0,1760.0,1880.0,2080.0,2160.0,2260.0,2320.0,2280.0,2330.0
IPCM0EL,BWA,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,12900.0,12300.0,12200.0,12300.0,12600.0,13400.0,15000.0,14500.0,14200.0,13900.0,14100.0,14900.0,14100.0,9310.0,9880.0,10400.0,13200.0,11000.0,18000.0,10800.0,20800.0,23100.0,13000.0,12900.0,13600.0,16500.0,16900.0
IPCM0EL,CAF,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,19300.0,19800.0,19900.0,20000.0,20300.0,21800.0,23500.0,25000.0,28600.0,27000.0,31900.0,30800.0,28300.0,38400.0,38500.0,38600.0,14700.0,14800.0,15000.0,8920.0,9250.0,9950.0,9470.0,9840.0,9760.0,10300.0,10600.0
IPCM0EL,CAN,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,607000.0,600000.0,617000.0,618000.0,639000.0,656000.0,677000.0,692000.0,700000.0,713000.0,736000.0,725000.0,729000.0,746000.0,748000.0,736000.0,727000.0,749000.0,729000.0,685000.0,699000.0,703000.0,711000.0,720000.0,720000.0,718000.0,708000.0
IPCM0EL,CHE,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,53200.0,55100.0,54900.0,52200.0,51200.0,52100.0,52800.0,51600.0,53300.0,53000.0,52200.0,53800.0,52200.0,53400.0,54000.0,54700.0,54300.0,52400.0,53900.0,52600.0,54200.0,50100.0,51400.0,52300.0,48400.0,47800.0,48200.0
IPCM0EL,CHL,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,52500.0,50400.0,52700.0,55700.0,58300.0,61900.0,68100.0,75500.0,76000.0,80000.0,77500.0,72100.0,73800.0,74100.0,79200.0,80400.0,83100.0,90700.0,93200.0,88900.0,94100.0,101000.0,103000.0,102000.0,102000.0,105000.0,110000.0
IPCM0EL,CHN,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,3600000.0,3740000.0,3870000.0,4050000.0,4300000.0,4650000.0,4850000.0,4820000.0,4680000.0,4770000.0,4890000.0,5000000.0,5420000.0,6200000.0,7020000.0,7780000.0,8530000.0,9060000.0,9660000.0,10100000.0,11000000.0,12100000.0,12400000.0,12500000.0,12600000.0,12600000.0,12700000.0
IPCM0EL,CIV,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,14000.0,13900.0,13700.0,15100.0,14700.0,17500.0,19300.0,19400.0,18800.0,18300.0,19100.0,20300.0,21600.0,18300.0,20100.0,21800.0,21200.0,20800.0,20900.0,19500.0,20900.0,22400.0,24900.0,26400.0,26500.0,27000.0,27300.0
IPCM0EL,CMR,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,27300.0,26600.0,29400.0,30900.0,56300.0,54700.0,50700.0,47400.0,46600.0,44900.0,44100.0,42700.0,40600.0,41500.0,41200.0,43100.0,42600.0,44200.0,43500.0,44800.0,42300.0,40000.0,40400.0,41600.0,41000.0,43500.0,43100.0
IPCM0EL,COD,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,34300.0,33300.0,33700.0,33800.0,38400.0,38500.0,38800.0,38200.0,38300.0,35600.0,35900.0,38500.0,37400.0,40700.0,42300.0,42300.0,44600.0,41500.0,44000.0,44200.0,45800.0,45800.0,44400.0,48000.0,49800.0,49400.0,50000.0
IPCM0EL,COG,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,10500.0,10400.0,10700.0,10800.0,11100.0,11700.0,13400.0,14000.0,13400.0,12600.0,12000.0,11000.0,8170.0,9790.0,9840.0,11600.0,12700.0,11100.0,11100.0,12400.0,13100.0,12100.0,12900.0,13200.0,12900.0,12500.0,12500.0
IPCM0EL,COK,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,47.8,47.9,48.6,55.6,57.3,58.6,69.3,70.5,71.9,67.5,66.5,49.4,45.3,48.8,71.6,79.1,82.9,82.8,86.7,86.7,86.6,86.6,86.6,86.5,86.5,91.2,106.0
IPCM0EL,COL,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,128000.0,129000.0,136000.0,141000.0,147000.0,143000.0,147000.0,155000.0,160000.0,149000.0,156000.0,157000.0,159000.0,164000.0,163000.0,172000.0,176000.0,179000.0,184000.0,191000.0,197000.0,195000.0,196000.0,204000.0,199000.0,204000.0,206000.0
IPCM0EL,COM,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,337.0,345.0,351.0,362.0,366.0,375.0,384.0,394.0,410.0,425.0,419.0,443.0,447.0,462.0,499.0,502.0,546.0,485.0,518.0,551.0,598.0,593.0,611.0,661.0,655.0,682.0,702.0
IPCM0EL,CPV,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,256.0,270.0,305.0,313.0,302.0,336.0,327.0,347.0,376.0,410.0,444.0,468.0,512.0,548.0,589.0,703.0,735.0,770.0,738.0,808.0,849.0,870.0,764.0,767.0,775.0,964.0,974.0
IPCM0EL,CRI,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,7010.0,7960.0,9050.0,9830.0,11400.0,11000.0,11800.0,12200.0,12600.0,12400.0,12000.0,11900.0,12000.0,12700.0,12800.0,13100.0,13100.0,14200.0,14600.0,14500.0,14500.0,15000.0,14900.0,14900.0,14800.0,16400.0,17100.0
IPCM0EL,CUB,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,51100.0,46500.0,47600.0,44100.0,46700.0,40000.0,41400.0,41200.0,39900.0,40300.0,40800.0,39700.0,39500.0,38800.0,38300.0,38600.0,40600.0,40200.0,43800.0,43300.0,50500.0,48300.0,48500.0,47900.0,48200.0,49000.0,49700.0
IPCM0EL,CYP,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,5760.0,6270.0,6650.0,6940.0,7200.0,7130.0,7470.0,7560.0,7880.0,8150.0,8440.0,8360.0,8600.0,8980.0,9230.0,9360.0,9590.0,9920.0,10100.0,9910.0,9590.0,9320.0,8790.0,8060.0,8450.0,8510.0,8960.0
IPCM0EL,CZE,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,199000.0,180000.0,173000.0,166000.0,158000.0,158000.0,161000.0,156000.0,150000.0,140000.0,150000.0,150000.0,146000.0,150000.0,150000.0,148000.0,150000.0,151000.0,147000.0,138000.0,141000.0,139000.0,134000.0,130000.0,128000.0,129000.0,131000.0
IPCM0EL,DEU,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,1260000.0,1210000.0,1160000.0,1150000.0,1130000.0,1130000.0,1150000.0,1110000.0,1090000.0,1060000.0,1060000.0,1070000.0,1050000.0,1040000.0,1030000.0,1000000.0,1010000.0,983000.0,984000.0,916000.0,953000.0,931000.0,935000.0,951000.0,912000.0,915000.0,918000.0
