"sectorCode","sector","unit","ISO","countries","entity","Y1990","Y1991","Y1992","Y1993","Y1994","Y1995","Y1996","Y1997","Y1998","Y1999","Y2000","Y2001","Y2002","Y2003","Y2004","Y2005","Y2006","Y2007","Y2008","Y2009","Y2010","Y2011","Y2012","Y2013","Y2014","Y2015","Y2016","Y2017",
"CAT1","TotalEnergy","MtCO2eq","BGD","BANGLADESH","CH4",NaN,NaN,NaN,NaN,0.01315,NaN,NaN,NaN,NaN,NaN,NaN,0.4179,NaN,NaN,NaN,0.54663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"CAT1","TotalEnergy","MtCO2eq","BGR","BULGARIA, THE REPUBLIC OF","CH4",2.2746,1.9208,2.0933,2.0942,1.9356,1.9971,1.9888,1.7681,1.5797,1.3125,1.3996,1.316,1.3614,1.4579,1.1161,1.1566,1.0832,1.1899,1.2062,1.1411,1.2278,1.4651,1.3444,1.1985,1.1922,1.2647,1.1487,NaN,
"CAT1","TotalEnergy","MtCO2eq","BIH","BOSNIA AND HERZEGOVINA","CH4",1.6277,1.5935,0.48048,0.16905,0.17367,0.1722,0.32823,0.48552,0.58989,0.56301,0.56427,0.57288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"CAT1","TotalEnergy","MtCO2eq","BLR","BELARUS","CH4",0.92853,0.86907,0.94299,0.89236,0.85353,0.82479,0.90443,0.94854,0.90575,0.85226,0.93216,0.9186,0.93194,0.96237,1.0109,0.95692,1.025,1.1823,1.0824,0.94593,1.0294,0.96241,0.9785,0.97978,0.97556,0.94407,0.92592,NaN,
"CAT1","TotalEnergy","MtCO2eq","BOL","BOLIVIA, THE PLURINATIONAL STATE OF","CH4",0.92337,NaN,NaN,NaN,1.9734,NaN,NaN,NaN,1.0893,NaN,0.80997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"CAT1","TotalEnergy","MtCO2eq","BRA","BRAZIL","CH4",8.988,8.505,7.959,8.022,8.022,7.644,7.077,7.245,7.161,7.602,8.148,8.442,8.652,8.736,9.954,11.34,11.5732,11.8064,12.0395,12.2727,12.5059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"CAT1","TotalEnergy","MtCO2eq","CAN","CANADA","CH4",38.2822,39.2751,41.9095,44.134,46.1788,48.385,51.1099,52.4881,53.2748,52.7044,52.1121,50.2844,48.0925,46.8511,46.1157,44.2754,44.1822,43.8919,43.1849,40.6065,40.1619,40.8194,42.9729,44.5013,46.8387,45.2907,41.7885,NaN,
"CAT1","TotalEnergy","MtCO2eq","CHE","SWITZERLAND","CH4",0.53286,0.55954,0.55807,0.55088,0.53634,0.53367,0.53112,0.50172,0.48489,0.46263,0.43287,0.42002,0.39408,0.38018,0.36469,0.35167,0.33473,0.31308,0.30761,0.29554,0.30544,0.28029,0.26824,0.25809,0.23603,0.23363,0.23511,NaN,
"CAT1","TotalEnergy","MtCO2eq","CHL","CHILE","CH4",2.4801,2.372,2.2638,2.1557,2.0475,2.0643,2.0811,2.0979,2.1147,2.1315,2.1483,2.1755,2.2026,2.2296,2.2566,2.2836,2.3105,2.2184,2.1264,2.0344,1.9425,1.9817,2.0209,2.0601,NaN,NaN,NaN,NaN,
"CAT1","TotalEnergy","MtCO2eq","COL","COLOMBIA","CH4",5.6631,NaN,NaN,NaN,6.0306,NaN,NaN,NaN,NaN,NaN,7.2517,NaN,NaN,NaN,8.6623,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
