"sectorCode","sector","unit","ISO","countries","entity","Y1990","Y1991","Y1992","Y1993","Y1994","Y1995","Y1996","Y1997","Y1998","Y1999","Y2000","Y2001","Y2002","Y2003","Y2004","Y2005","Y2006","Y2007","Y2008","Y2009","Y2010","Y2011","Y2012","Y2013","Y2014","Y2015","Y2016","Y2017",
"IPCMAG","Agriculture","MtCO2eq","CHN","CHINA","CH4",348.7486,353.7627,354.2403,352.5902,361.116,396.7909,435.1855,405.9638,442.0964,465.9469,481.0471,482.3916,483.7305,485.7439,510.6609,528.549,520.0667,499.9846,501.0058,498.5952,498.3353,489.8555,480.606,482.3102,483.7883,487.3833,491.8223,,
"IPCMAG","Agriculture","MtCO2eq","ETH","ETHIOPIA","CH4",27.3031,27.4511,28.1662,24.8456,25.0235,25.1924,26.3025,29.5855,29.7322,29.2356,27.4785,29.2148,33.9261,33.0518,33.62,35.599,36.4825,41.5115,41.9549,43.2307,45.3463,44.2062,45.7468,46.0707,47.6586,48.5649,50.0782,,
"IPCMAG","Agriculture","MtCO2eq","EU28","European Union (28)","CH4",254.8656,242.9646,234.6656,228.5746,225.5269,224.421,224.1366,221.3982,219.4769,217.7066,214.7923,211.8726,208.787,208.1441,205.5689,204.1478,202.762,204.1369,201.8092,200.9751,197.3526,196.1619,195.1661,195.1492,197.417,199.4118,199.5494,,
"IPCMAG","Agriculture","MtCO2eq","IND","INDIA","CH4",289.781,292.0536,293.3663,295.8801,297.675,297.2855,298.2155,297.3517,298.6706,298.1006,295.8543,296.3861,289.8048,292.6584,294.6952,301.173,304.626,309.9148,312.229,305.46,306.8684,309.1477,307.0025,309.1205,309.1897,308.1358,310.3119,,
"IPCMAG","Agriculture","MtCO2eq","MAR","MOROCCO","CH4",4.8489,4.6651,4.5114,3.8769,4.032,4.051,4.1715,4.3975,4.3233,4.4754,4.6526,4.701,4.5796,4.6646,4.7513,4.7416,4.8363,4.7886,4.8432,4.8411,4.9896,5.3251,5.3697,5.4959,5.6087,5.5995,5.6726,,
"IPCMAG","Agriculture","MtCO2eq","MEX","MEXICO","CH4",39.6467,41.214,40.1353,39.2912,39.196,38.5913,38.2357,38.7758,38.9644,37.9156,39.1636,38.3447,40.0331,40.125,39.9781,39.5854,39.8603,40.1723,40.4939,40.9862,41.3449,41.4577,40.4637,40.9717,41.3606,42.2134,42.7242,,
"IPCMAG","Agriculture","MtCO2eq","PER","PERU","CH4",9.4862,9.1934,9.1548,9.2188,9.9007,10.213,10.5158,10.7628,11.1785,12.0317,12.15,12.0964,12.3034,12.3351,12.1001,12.7162,12.5034,12.6062,12.7462,12.9033,12.8704,12.7582,12.701,12.6658,12.6019,12.6822,12.8061,,
"IPCMAG","Agriculture","MtCO2eq","SAU","SAUDI ARABIA","CH4",1.8479,1.9116,1.9758,1.9957,2.0349,2.0196,2.0262,2.0225,1.9495,1.8291,1.8835,1.8799,1.8618,1.85,1.9539,1.9588,1.842,1.8178,1.6028,1.41,1.5553,1.7,1.7363,1.8616,1.8549,1.8446,1.7236,,
"IPCMAG","Agriculture","MtCO2eq","VNM","VIET NAM","CH4",40.0622,41.433,42.6571,43.4716,43.9508,44.9765,46.3425,46.8722,48.2529,49.9088,50.0588,49.6496,50.6748,51.6342,52.9916,53.7048,55.1377,55.3262,56.5043,57.1982,57.909,55.1105,52.2016,49.67,49.4118,49.764,49.8276,,
"IPCMLULUCF","LULUCF","MtCO2eq","ARG","ARGENTINA","CH4",0.51602,0.52769,0.53936,0.55103,0.5627,0.77199,0.98128,1.1906,0.98831,0.78605,0.58378,1.1523,1.7208,2.2893,2.8578,3.4262,3.9947,4.5632,5.1317,5.7002,6.2687,5.5126,4.7565,3.3275,1.7855,3.5124,4.923,,
"IPCMLULUCF","LULUCF","MtCO2eq","BRA","BRAZIL","CH4",21.8715,20.1453,24.2193,25.6704,25.4772,60.8097,42.3402,34.7991,41.6703,41.5611,43.0248,43.0164,48.7599,81.8727,87.1269,67.9959,53.8713,48.8124,51.2757,25.6473,23.8455,23.2628,22.68,3.6699,8.4069,10.1475,1.7855,,
"IPCMLULUCF","LULUCF","MtCO2eq","CAN","CANADA","CH4",1.1435,1.1608,1.6577,1.2314,1.5162,1.2017,1.2963,1.1901,1.2594,1.3512,1.5108,1.3493,1.4131,1.4964,1.335,1.3218,1.429,0.93228,0.9104,0.78806,0.79578,0.95968,1.5863,1.8327,1.0667,1.3184,1.3237,,
"IPCMLULUCF","LULUCF","MtCO2eq","CHN","CHINA","CH4",0.62903,0.62903,0.62903,0.62903,0.62903,0.62903,0.73178,0.73474,0.87977,0.78768,0.89291,0.59345,0.2236,1.9029,0.58916,0.27272,0.56979,0.54171,1.1726,0.52079,0.40447,0.24917,0.29951,0.22414,0.51281,0.47677,0.31149,,
"IPCMLULUCF","LULUCF","MtCO2eq","ETH","ETHIOPIA","CH4",2.1021,2.1021,2.1021,2.1015,2.1015,2.1015,2.1879,2.9013,3.4941,4.1062,2.8645,1.2648,1.639,2.6796,2.8168,1.791,1.9682,1.3846,1.764,1.4887,1.1952,1.0955,1.945,2.0016,1.7979,1.6432,1.5706,,
"IPCMLULUCF","LULUCF","MtCO2eq","EU28","European Union (28)","CH4",6.0426,5.5255,5.3374,6.0441,7.8189,7.2764,6.4927,6.4568,6.7586,5.5406,6.3556,5.4322,5.0201,6.0808,5.0133,5.4474,4.7624,6.1055,4.4708,4.726,4.6357,4.5769,5.3815,4.2311,4.1582,4.2969,4.699,,
"IPCMLULUCF","LULUCF","MtCO2eq","IND","INDIA","CH4",1.0703,1.0703,1.0703,1.0703,0.1365,2.0475,3.9586,5.8696,7.7806,9.6917,11.6027,10.7638,9.9249,9.0859,8.247,7.4081,6.5691,5.7302,4.8913,4.0523,3.2134,0.72477,1.5007,1.0928,1.2276,1.2154,0,,
"IPCMLULUCF","LULUCF","MtCO2eq","MAR","MOROCCO","CH4",0.0007182,0.0007182,0.0007182,0.0007182,0.0007182,0.0007182,0.0009513,0.0005607,0.0006489,0.0013083,0.0001428,0,0,0,0.0002163,0.0011802,0.0060711,0.000105,0.00021,0,0,0.0001281,0.0013692,0,0.000525,0.0009576,0.00069068,,
"IPCMLULUCF","LULUCF","MtCO2eq","MEX","MEXICO","CH4",0.72914,0.72914,0.72914,0.72914,0.72914,0.72914,0.6099,0.2525,1.7058,0.51585,0.5134,0.24789,0.44152,0.73452,0.1611,0.55816,0.55376,0.33648,0.50624,0.695,0.25392,2.2307,0.56701,1.1371,0.076507,0.92722,0.94214,,
"IPCMLULUCF","LULUCF","MtCO2eq","PER","PERU","CH4",0.12228,0.12228,0.12228,0.12228,3.6492,3.0845,2.5198,1.9551,1.3904,0.82569,0.261,0.45534,0.64967,0.84401,1.0383,1.2327,1.427,1.6214,1.8157,2.01,2.2044,2.8307,3.457,0.11464,0.063756,0.13616,1.5272,,
"IPCMLULUCF","LULUCF","MtCO2eq","VNM","VIET NAM","CH4",0.48328,0.48328,0.48328,0.48328,3.78,3.6412,3.5023,3.3635,3.2246,3.0858,2.9469,2.7534,2.5598,2.3663,2.1728,1.9792,1.7857,1.5921,1.3986,1.2051,1.0115,0.70262,0.39373,0.08484,0.59349,0.45069,0,,
"IPC1","Energy","MtCO2eq","ARG","ARGENTINA","CO2",100.4325,109.0337,112.8651,112.5903,117.6327,113.3614,123.0024,126.1651,131.0403,132.7616,136.0931,125.7751,118.9399,126.0592,138.0701,144.3785,154.222,167.0519,171.2953,167.1277,173.2123,181.7456,181.884,185.5547,186.8367,190.2616,190.5365,,
"IPC1","Energy","MtCO2eq","BRA","BRAZIL","CO2",169.985,175.607,179.327,185.01,193.669,209.124,225.121,239.744,249.209,260.751,267.646,276.893,273.412,268.111,282.581,290.621,295.611,308.967,327.452,315.649,347.974,360.1601,383.5366,411.8733,432.4827,421.9468,393.0352,,
"IPC1","Energy","MtCO2eq","CAN","CANADA","CO2",429.714,419.5386,433.8221,431.238,445.6475,456.7064,471.0025,484.3867,493.5373,508.3736,531.0756,525.0325,529.4965,544.2611,540.6096,534.7062,526.5197,551.2339,533.9751,504.2556,516.6723,518.1631,517.0959,525.4561,527.2576,526.3102,517.7236,,
"IPC1","Energy","MtCO2eq","CHN","CHINA","CO2",2318.6388,2420.966,2507.0963,2651.8974,2825.489,3055.1849,3189.4912,3223.9596,3053.7612,3040.2631,3149.7277,3195.1203,3530.335,4178.7668,4829.2224,5443.21,5965.7086,6374.5666,6843.724,7142.4051,7804.8527,8575.917,8809.288,8923.3294,8923.8092,8889.1976,8848.4569,,
"IPC1","Energy","MtCO2eq","ETH","ETHIOPIA","CO2",2.168,1.756,1.88,2.166,2.0001,1.8785,2.232,2.6019,2.7079,2.6903,2.9572,3.722,3.8881,4.2116,4.442,5.0619,5.371,6.3521,6.8435,7.0222,9.9033,7.6357,7.8929,9.4257,10.313,10.6955,11.0579,,
"IPC1","Energy","MtCO2eq","EU28","European Union (28)","CO2",4153.4335,4123.455,3994.434,3919.5166,3879.8617,3918.4194,4028.2295,3936.4077,3927.947,3871.1732,3880.5719,3965.363,3942.2138,4021.4051,4017.7249,3998.3733,4002.9666,3954.0018,3871.3932,3589.622,3688.4435,3544.2728,3499.5384,3412.8443,3239.1082,3272.7017,3253.2241,,
"IPC1","Energy","MtCO2eq","IND","INDIA","CO2",559.3867,591.7126,633.018,655.4307,697.229,744.6464,811.528,845.0173,864.3891,926.0951,961.9051,951.9399,952.9409,985.0907,1035.0931,1080.4876,1142.2783,1212.0611,1345.0887,1481.515,1450.959,1551.7369,1697.4484,1709.1663,1893.9234,1949.5966,2044.0297,,
"IPC1","Energy","MtCO2eq","MAR","MOROCCO","CO2",20.4197,21.0341,21.7847,23.8515,25.206,26.1008,27.0199,27.5745,27.8676,29.1189,29.7786,32.4005,32.6158,31.6343,36.7908,39.0029,40.2504,42.1238,43.8896,43.1282,46.5347,48.3253,52.189,48.4185,49.7221,50.4249,50.6485,,
"IPC1","Energy","MtCO2eq","MEX","MEXICO","CO2",280.1238,290.8758,292.151,292.5558,314.771,304.2124,315.6662,330.2835,351.2439,340.3503,365.6634,358.3045,356.8215,365.394,386.7609,399.4643,408.8331,431.1794,451.7345,435.6469,445.1228,461.8005,463.5744,458.3906,460.5249,452.3118,482.3238,,
"IPC1","Energy","MtCO2eq","PER","PERU","CO2",19.1521,18.4248,18.5501,21.4249,20.7975,20.8642,21.1475,23.6268,23.742,25.2338,26.0535,23.5354,23.8182,23.3008,28.5142,33.6486,31.3591,39.2544,37.1758,47.4658,53.4424,45.2085,49.6351,51.5133,55.9829,60.4315,64.9546,,
"IPC1","Energy","MtCO2eq","SAU","SAUDI ARABIA","CO2",127.847,189.4015,204.5215,229.129,228.7794,176.2354,196.7921,165.9183,160.077,176.1293,234.7947,235.3719,259.4486,261.1012,318.3851,320.8091,350.6742,312.727,348.4175,375.9179,419.9481,395.6402,442.2442,421.503,470.3975,484.101,487.1917,,
"IPC1","Energy","MtCO2eq","VNM","VIET NAM","CO2",18.2104,18.025,17.5977,18.8861,21.5756,24.222,29.4878,39.0451,41.0101,41.1657,45.9,52.9844,61.0818,68.4946,80.2631,86.4908,91.0158,91.5444,104.3761,111.5006,123.3532,131.5241,121.7264,125.3649,144.6032,168.5096,178.9411,,
"IPC3","AFOLU","MtCO2eq","ARG","ARGENTINA","CO2",68.5816,69.8697,71.1481,72.4571,73.673,76.3064,78.9853,98.3522,90.9792,83.5999,69.8883,73.5783,77.0656,80.7285,84.2261,87.826,91.449,95.0401,98.5371,102.1423,105.523,83.9052,62.3063,57.6703,46.635,95.5641,64.9118,,
"IPC3","AFOLU","MtCO2eq","BRA","BRAZIL","CO2",766.67,627.325,772.054,833.046,834.787,1851.008,1206.967,916.042,1162.67,1155.136,1221.575,1214.287,1422.764,2338.752,2525.627,1821.942,1422.43,1216.317,1315.643,399.457,330.336,282.224,233.712,294.0681,294.1248,294.131,274.409,,
"IPC3","AFOLU","MtCO2eq","CAN","CANADA","CO2",-68.4552,-74.9165,-67.1157,-60.6454,-62.2398,-49.5444,-57.7081,-59.0656,-66.1755,-55.7173,-42.0478,-58.1294,-44.0317,-49.8685,-26.5308,-21.3212,-29.3075,-31.2429,-36.6171,-48.5798,-31.4767,-31.6234,-34.7352,-32.0141,-32.2015,-25.9994,-27.4834,,
"IPC3","AFOLU","MtCO2eq","CHN","CHINA","CO2",-305.9519,-305.7519,-304.7519,-307.6519,-391.679,-387.6564,-387.8337,-390.2111,-390.8885,-390.3658,-392.5432,-393.1205,-389.9979,-392.8753,-391.9526,-391.63,-410.4754,-430.6209,-450.2663,-471.6117,-494.8571,-515.4026,-537.348,-312.476,-311.9015,-312.1688,-378.0986,,
"IPC3","AFOLU","MtCO2eq","ETH","ETHIOPIA","CO2",-31.7774,-25.4704,-20.7116,-19.355,-28.3131,70.1991,48.1901,48.8372,50.9209,51.4811,102.7545,118.646,108.8901,111.7678,61.6375,61.5823,62.3377,62.4714,76.9859,72.0841,77.1327,102.4374,30.8122,25.5046,16.4338,15.8156,22.047,,
"IPC3","AFOLU","MtCO2eq","EU28","European Union (28)","CO2",-265.9115,-291.3528,-261.6272,-264.0662,-279.0298,-296.5766,-324.1503,-321.8809,-338.2963,-347.0978,-327.0324,-348.0277,-326.3238,-305.1042,-336.1021,-333.3563,-345.5547,-311.2516,-343.7753,-346.0119,-337.3409,-325.9961,-327.2117,-331.0941,-328.921,-327.2183,-311.5282,,
"IPC3","AFOLU","MtCO2eq","IND","INDIA","CO2",-36.8476,-36.3476,-35.6476,-35.0476,27.842,-13.2912,-54.1245,-95.0577,-136.291,-177.7242,-220.4574,-222.0642,-225.171,-226.1777,-227.4845,-228.3913,-228.698,-229.6048,-231.0115,-233.0183,-233.9251,144.2175,144.6528,120.7195,120.7105,120.7172,120.725,,
"IPC3","AFOLU","MtCO2eq","MAR","MOROCCO","CO2",-8.533,-8.569,-8.592,-8.536,-4.28,-2.9,-1.595,-0.15101,1.202,2.602,3.98,4.0747,4.1403,4.199,4.3077,4.3594,4.456,4.5027,4.5844,4.672,4.7607,4.7276,4.6885,-1.4667,-1.4667,-1.4667,0.008875,,
"IPC3","AFOLU","MtCO2eq","MEX","MEXICO","CO2",54.0333,53.3033,53.8833,53.8533,53.9433,53.8933,53.5362,49.3321,66.7167,52.3431,52.4872,49.2886,47.9611,51.1865,45.1684,50.0401,49.3902,29.9513,31.8989,34.8226,29.6759,54.9406,34.9803,7.3333,7.3333,7.3333,13.2126,,
"IPC3","AFOLU","MtCO2eq","PER","PERU","CO2",44.9601,44.9261,44.9241,44.9911,37.3818,40.6442,43.8825,47.1239,50.3603,53.5896,56.85,55.2957,53.7484,52.2311,50.6348,49.0905,47.5082,45.9639,44.3946,42.8244,41.2801,62.163,83.038,71.8969,71.7612,71.8575,74.5439,,
"IPC3","AFOLU","MtCO2eq","SAU","SAUDI ARABIA","CO2",-14.887,-14.7569,-14.6507,-14.5785,-14.5864,-14.5222,-14.3731,-14.217,-14.1628,-14.0116,-13.8825,-13.3476,-12.8347,-12.3018,-11.7869,-11.307,-10.801,-10.2881,-9.8402,-9.3263,-8.8244,-8.9542,-9.013,-9.2155,-9.2155,-9.2155,-9.2155,,
"IPC3","AFOLU","MtCO2eq","VNM","VIET NAM","CO2",-44.5304,-44.3964,-44.4974,-44.5024,16.674,15.8834,15.6027,14.9021,14.9215,14.3708,14.0102,10.5094,7.6986,4.3779,1.3971,-2.3037,-5.5645,-8.8553,-12.016,-15.0268,-18.1076,-22.6582,-27.1989,-34.3595,-19.164,-19.4652,-25.6694,,
"IPC4","Waste","MtCO2eq","ARG","ARGENTINA","CO2",0.020747,0.021497,0.022097,0.022957,0.02371,0.024834,0.025781,0.026756,0.027487,0.028625,0.029273,0.030691,0.031449,0.032691,0.033818,0.034914,0.035874,0.036094,0.03579,0.035132,0.035861,0.036131,0.036036,0.036141,0.031,0.036573,0.036887,,
"IPC4","Waste","MtCO2eq","BRA","BRAZIL","CO2",0.019,0.031,0.054,0.061,0.066,0.078,0.078,0.078,0.084,0.088,0.095,0.095,0.099,0.117,0.12,0.128,0.136,0.155,0.159,0.168,0.175,0.201,0.227,0.21198,0.22142,0.23086,0.2403,,
"IPC4","Waste","MtCO2eq","CAN","CANADA","CO2",0.51044,0.50973,0.53028,0.52705,0.54814,0.5785,0.54033,0.5077,0.53696,0.48692,0.5369,0.55558,0.53178,0.46806,0.5015,0.49736,0.48333,0.46199,0.48474,0.465,0.4761,0.46864,0.40041,0.40998,0.44182,0.46689,0.47283,,
"IPC4","Waste","MtCO2eq","CHN","CHINA","CO2",0.26,0.279,0.303,0.329,0.356,0.381,0.408,0.436,0.462,0.49,0.521,0.553,0.588,0.628,0.669,0.713,0.746,0.785,0.823,0.862,0.9,0.939,0.978,1.0114,1.049,1.0866,1.1243,,
"IPC4","Waste","MtCO2eq","ETH","ETHIOPIA","CO2",0.0043646,0.0035352,0.0037848,0.0043606,0.0045473,0.0047667,0.0049801,0.0051959,0.005416,0.0056445,0.0058833,0.0061324,0.0063923,0.0066625,0.0069418,0.007229,0.0075246,0.0078281,0.0081454,0.0084767,0.0088231,0.0091852,0.0095643,0.0099602,0.010076,0.010382,0.010688,,
"IPC4","Waste","MtCO2eq","EU28","European Union (28)","CO2",5.2722,5.2602,5.2819,5.1408,4.8937,4.6116,4.4127,3.9308,3.7788,3.4841,3.4288,3.4885,3.7427,4.0273,3.7079,3.7805,3.8199,3.7539,3.6981,3.5882,3.6715,3.4818,3.4979,3.3784,3.3916,3.0723,3.3616,,
"IPC4","Waste","MtCO2eq","MEX","MEXICO","CO2",0.11883,0.1216,0.12443,0.12745,0.13079,0.13345,0.13568,0.13877,0.14328,0.14424,0.14611,0.152,0.18368,0.24329,0.24516,0.30265,0.3065,0.30747,0.5231,0.56582,0.6386,0.65288,0.65945,0.69021,0.73303,0.77586,0.81868,,
"IPC5","Other","MtCO2eq","CHN","CHINA","CO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
"IPC5","Other","MtCO2eq","IND","INDIA","CO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
"IPCMAG","Agriculture","MtCO2eq","ARG","ARGENTINA","CO2",0.89164,0.90273,0.90305,0.93513,0.88004,0.86739,0.90133,0.86722,0.87522,0.87794,1.0223,1.1283,1.0316,1.1095,1.0231,1.038,1.077,1.0831,0.99611,1.0173,0.81303,0.78515,0.77632,0.85835,0.894,NaN,NaN,,
"IPCMAG","Agriculture","MtCO2eq","BRA","BRAZIL","CO2",9.7,10.9,10.5,12,13.4,13.5,15.5,17.1,17.2,17.4,24.4,21.5,21,27.1,24.3,24.1,22.8,22.7,21.6,20.2,19.6,19.2,18.4,NaN,NaN,NaN,NaN,,
"IPCMAG","Agriculture","MtCO2eq","CAN","CANADA","CO2",1.1906,1.131,1.2025,1.1926,1.3769,1.501,1.4848,1.5991,1.6618,1.5447,1.6357,1.4032,1.522,1.5769,1.477,1.4209,1.4668,1.7445,1.7222,1.8401,1.7875,2.0044,2.3326,2.6757,2.4995,2.5659,2.5044,,
"IPCMAG","Agriculture","MtCO2eq","CHN","CHINA","CO2",16.1,16.3,17.3,14.4,15.8,21.1,22.2,21.1,21.7,23.5,22.6,23.3,27.7,26.1,28.3,29.9,33.1,35,37.4,38.1,36.9,38.4,38.5,NaN,NaN,NaN,NaN,,
"IPCMAG","Agriculture","MtCO2eq","ETH","ETHIOPIA","CO2",0.0326,0.0336,0.0354,0.037,0.0471,0.0535,0.108,0.0691,0.0997,0.107,0.104,0.155,0.115,0.0216,0.123,0.155,0.175,0.162,0.17,0.201,0.225,0.296,0.378,NaN,NaN,NaN,NaN,,
"IPCMAG","Agriculture","MtCO2eq","EU28","European Union (28)","CO2",14.7532,12.1093,10.4273,10.0519,9.8291,10.7094,10.6582,10.4511,10.7254,10.6514,10.1922,9.7687,9.8441,10.3688,10.2682,9.9346,9.5632,9.7087,9.5794,9.5942,9.2676,9.6647,9.6304,9.9965,10.4501,10.2722,10.6526,,
"IPCMAG","Agriculture","MtCO2eq","IND","INDIA","CO2",11.1,11.6,12.3,12.9,13.7,14.3,15.2,16,16.5,16.8,15.8,16.2,15.1,16.1,16.8,17.9,19.6,20.7,21.3,21.3,22.4,23.5,23.9,NaN,NaN,NaN,NaN,,
"IPCMAG","Agriculture","MtCO2eq","MAR","MOROCCO","CO2",0.267,0.231,0.208,0.264,0.231,0.253,0.2,0.286,0.281,0.323,0.343,0.351,0.33,0.302,0.324,0.289,0.299,0.259,0.254,0.255,0.257,0.258,0.253,NaN,NaN,NaN,NaN,,
"IPCMAG","Agriculture","MtCO2eq","MEX","MEXICO","CO2",2.69,1.96,2.54,2.51,2.6,2.55,3,2.96,3.12,2.98,3.04,3.21,2.39,2.82,2.98,2.99,2.94,3.25,3.09,4.05,3.95,4.02,4.13,NaN,NaN,NaN,NaN,,
"IPCMAG","Agriculture","MtCO2eq","PER","PERU","CO2",0.14,0.106,0.104,0.171,0.185,0.227,0.245,0.266,0.282,0.291,0.331,0.337,0.35,0.393,0.357,0.373,0.351,0.367,0.358,0.348,0.364,0.375,0.378,NaN,NaN,NaN,NaN,,
"IPCMAG","Agriculture","MtCO2eq","SAU","SAUDI ARABIA","CO2",0.353,0.376,0.375,0.34,0.225,0.182,0.224,0.273,0.22,0.264,0.286,0.309,0.31,0.331,0.334,0.302,0.296,0.297,0.233,0.235,0.225,0.146,0.138,NaN,NaN,NaN,NaN,,
"IPCMAG","Agriculture","MtCO2eq","VNM","VIET NAM","CO2",0.896,1.03,0.929,0.924,1.45,1.22,1.5,1.36,1.94,1.95,2.15,1.87,2.28,2.18,2.42,1.94,1.9,1.83,1.89,2.1,2.24,2.36,2.49,NaN,NaN,NaN,NaN,,
"IPCMLULUCF","LULUCF","MtCO2eq","ARG","ARGENTINA","CO2",67.69,68.967,70.245,71.522,72.793,75.439,78.084,97.485,90.104,82.722,68.866,72.45,76.034,79.619,83.203,86.788,90.372,93.957,97.541,101.125,104.71,83.12,61.53,56.812,45.741,95.5641,64.9118,,
"IPCMLULUCF","LULUCF","MtCO2eq","BRA","BRAZIL","CO2",756.97,616.425,761.554,821.046,821.387,1837.508,1191.467,898.942,1145.47,1137.736,1197.175,1192.787,1401.764,2311.652,2501.327,1797.842,1399.63,1193.617,1294.043,379.257,310.736,263.024,215.312,294.0681,294.1248,294.131,274.409,,
"IPCMLULUCF","LULUCF","MtCO2eq","CAN","CANADA","CO2",-69.6458,-76.0475,-68.3183,-61.838,-63.6168,-51.0454,-59.1929,-60.6647,-67.8373,-57.2621,-43.6835,-59.5326,-45.5536,-51.4454,-28.0079,-22.742,-30.7743,-32.9873,-38.3393,-50.4199,-33.2642,-33.6278,-37.0678,-34.6897,-34.701,-28.5654,-29.9878,,
"IPCMLULUCF","LULUCF","MtCO2eq","CHN","CHINA","CO2",-322.0519,-322.0519,-322.0519,-322.0519,-407.479,-408.7564,-410.0337,-411.3111,-412.5885,-413.8658,-415.1432,-416.4205,-417.6979,-418.9753,-420.2526,-421.53,-443.5754,-465.6209,-487.6663,-509.7117,-531.7571,-553.8026,-575.848,-312.476,-311.9015,-312.1688,-378.0986,,
"IPCMLULUCF","LULUCF","MtCO2eq","ETH","ETHIOPIA","CO2",-31.81,-25.504,-20.747,-19.392,-28.3602,70.1456,48.0821,48.7681,50.8212,51.3742,102.6505,118.491,108.7751,111.7462,61.5144,61.4273,62.1627,62.3094,76.8159,71.8832,76.9077,102.1414,30.4342,25.5046,16.4338,15.8156,22.047,,
"IPCMLULUCF","LULUCF","MtCO2eq","EU28","European Union (28)","CO2",-280.6648,-303.4621,-272.0545,-274.1181,-288.8589,-307.286,-334.8086,-332.332,-349.0217,-357.7492,-337.2246,-357.7965,-336.1679,-315.473,-346.3703,-343.2909,-355.1179,-320.9603,-353.3547,-355.6061,-346.6086,-335.6608,-336.8421,-341.0905,-339.3712,-337.4905,-322.1809,,
"IPCMLULUCF","LULUCF","MtCO2eq","IND","INDIA","CO2",-47.9476,-47.9476,-47.9476,-47.9476,14.142,-27.5912,-69.3245,-111.0577,-152.791,-194.5242,-236.2574,-238.2642,-240.271,-242.2777,-244.2845,-246.2913,-248.298,-250.3048,-252.3115,-254.3183,-256.3251,120.7175,120.7528,120.7195,120.7105,120.7172,120.725,,
"IPCMLULUCF","LULUCF","MtCO2eq","MAR","MOROCCO","CO2",-8.8,-8.8,-8.8,-8.8,-4.511,-3.153,-1.795,-0.43701,0.92099,2.279,3.637,3.7237,3.8103,3.897,3.9837,4.0704,4.157,4.2437,4.3304,4.417,4.5037,4.4696,4.4355,-1.4667,-1.4667,-1.4667,0.008875,,
"IPCMLULUCF","LULUCF","MtCO2eq","MEX","MEXICO","CO2",51.3433,51.3433,51.3433,51.3433,51.3433,51.3433,50.5362,46.3721,63.5967,49.3631,49.4472,46.0786,45.5711,48.3665,42.1884,47.0501,46.4502,26.7013,28.8089,30.7726,25.7258,50.9206,30.8503,7.3333,7.3333,7.3333,13.2126,,
"IPCMLULUCF","LULUCF","MtCO2eq","PER","PERU","CO2",44.8201,44.8201,44.8201,44.8201,37.1968,40.4172,43.6375,46.8579,50.0783,53.2986,56.519,54.9587,53.3984,51.8381,50.2778,48.7175,47.1572,45.5969,44.0366,42.4764,40.9161,61.788,82.66,71.8969,71.7612,71.8575,74.5439,,
"IPCMLULUCF","LULUCF","MtCO2eq","SAU","SAUDI ARABIA","CO2",-15.24,-15.1329,-15.0257,-14.9185,-14.8114,-14.7043,-14.5971,-14.49,-14.3828,-14.2757,-14.1685,-13.6566,-13.1447,-12.6328,-12.1209,-11.609,-11.097,-10.5851,-10.0732,-9.5613,-9.0494,-9.1002,-9.151,-9.2155,-9.2155,-9.2155,-9.2155,,
"IPCMLULUCF","LULUCF","MtCO2eq","VNM","VIET NAM","CO2",-45.4264,-45.4264,-45.4264,-45.4264,15.224,14.6634,14.1027,13.5421,12.9815,12.4208,11.8602,8.6394,5.4186,2.1979,-1.0229,-4.2437,-7.4645,-10.6853,-13.906,-17.1268,-20.3476,-25.0182,-29.6889,-34.3595,-19.164,-19.4652,-25.6694,,
"IPC1","Energy","MtCO2eq","ARG","ARGENTINA","N2O",0.9417,1.0324,1.0605,1.0769,1.1241,1.0804,1.1702,1.1986,1.2448,1.2604,1.2929,1.1919,1.1246,1.1916,1.3107,1.3786,1.4659,1.5905,1.6268,1.5917,1.6573,1.74,1.7335,1.7754,1.7735,1.8885,1.9375,,
"IPC1","Energy","MtCO2eq","BRA","BRAZIL","N2O",4.6351,4.6128,4.5549,4.54,4.7356,4.8717,5.1508,5.556,5.8284,6.0547,6.0924,6.402,6.8215,7.2706,7.7395,7.9635,8.1428,8.6158,9.1526,8.8712,10.0619,10.0506,10.3171,10.6792,11.0192,11.3593,11.6993,,
"IPC1","Energy","MtCO2eq","CAN","CANADA","N2O",6.3896,6.1461,6.2676,6.2822,6.7331,6.9871,7.3381,7.7482,8.2349,8.7773,9.0046,9.2693,9.416,9.5488,9.2055,8.9567,8.4586,8.347,7.8767,7.1274,7.2045,7.0622,6.8744,6.7433,6.5088,6.5119,6.452,,
"IPC1","Energy","MtCO2eq","CHN","CHINA","N2O",13.7229,14.1331,14.4482,15.4314,15.5929,18.1483,18.4084,20.9947,23.116,24.4054,22.907,24.1978,27.3857,31.2186,36.3256,41.6409,46.8537,51.4136,54.2004,57.4367,61.3558,67.4393,69.8447,72.4164,76.1373,79.8581,83.579,,
